time,"V(OUT1)","V(B1|XDCSFQ)","V(B2|XDCSFQ)","V(B3|XDCSFQ)","P(B1|XDCSFQ)","P(B2|XDCSFQ)","P(B3|XDCSFQ)"
1.980000e-11,4.798935e-04,-7.403177e-05,6.663650e-04,-9.285071e-05,-6.294464e-01,6.635752e+00,7.303881e+00
1.990000e-11,3.058813e-04,-1.160728e-04,5.959684e-04,-2.844875e-04,-6.583702e-01,6.824297e+00,7.248657e+00
2.000000e-11,1.396571e-04,-1.539581e-04,4.902750e-04,-4.339873e-04,-6.991986e-01,6.986460e+00,7.142337e+00
2.010000e-11,-9.874906e-06,-1.848086e-04,3.581165e-04,-5.352449e-04,-7.502445e-01,7.113057e+00,6.998473e+00
2.020000e-11,-1.351861e-04,-2.063045e-04,2.091825e-04,-5.846844e-04,-8.090508e-01,7.197630e+00,6.832079e+00
2.030000e-11,-2.304666e-04,-2.168584e-04,5.320695e-05,-5.819910e-04,-8.725816e-01,7.236599e+00,6.658721e+00
2.040000e-11,-2.920253e-04,-2.156975e-04,-1.003706e-04,-5.306823e-04,-9.374522e-01,7.229257e+00,6.493435e+00
2.050000e-11,-3.186178e-04,-2.028581e-04,-2.424473e-04,-4.380648e-04,-1.000168e+00,7.177697e+00,6.349602e+00
2.060000e-11,-3.115569e-04,-1.791102e-04,-3.642829e-04,-3.144779e-04,-1.057356e+00,7.086718e+00,6.237954e+00
2.070000e-11,-2.745377e-04,-1.458432e-04,-4.577627e-04,-1.720879e-04,-1.105962e+00,6.963664e+00,6.165878e+00
2.080000e-11,-2.132088e-04,-1.049408e-04,-5.160250e-04,-2.360770e-05,-1.143422e+00,6.818115e+00,6.137071e+00
2.090000e-11,-1.345866e-04,-5.866505e-05,-5.343627e-04,1.188061e-04,-1.167792e+00,6.661353e+00,6.151535e+00
2.100000e-11,-4.641111e-05,-9.557502e-06,-5.111067e-04,2.444249e-04,-1.177851e+00,6.505565e+00,6.205869e+00
2.110000e-11,4.349474e-05,3.965008e-05,-4.481340e-04,3.446524e-04,-1.173173e+00,6.362857e+00,6.293796e+00
2.120000e-11,1.278335e-04,8.612780e-05,-3.507918e-04,4.136027e-04,-1.154166e+00,6.244229e+00,6.406888e+00
2.130000e-11,2.003826e-04,1.270595e-04,-2.272863e-04,4.484964e-04,-1.122093e+00,6.158645e+00,6.535437e+00
2.140000e-11,2.564405e-04,1.597866e-04,-8.777525e-05,4.497474e-04,-1.079033e+00,6.112336e+00,6.669392e+00
2.150000e-11,2.931108e-04,1.819883e-04,5.658774e-05,4.206516e-04,-1.027815e+00,6.108363e+00,6.799254e+00
2.160000e-11,3.093776e-04,1.918872e-04,1.945363e-04,3.667106e-04,-9.718721e-01,6.146445e+00,6.916826e+00
2.170000e-11,3.059681e-04,1.884584e-04,3.155184e-04,2.947514e-04,-9.150486e-01,6.223054e+00,7.015724e+00
2.180000e-11,2.850456e-04,1.716032e-04,4.105283e-04,2.120490e-04,-8.613459e-01,6.331750e+00,7.091644e+00
2.190000e-11,2.498114e-04,1.422498e-04,4.729233e-04,1.256154e-04,-8.146296e-01,6.463782e+00,7.142397e+00
2.200000e-11,2.040910e-04,1.023476e-04,4.990824e-04,4.171891e-05,-7.783250e-01,6.608891e+00,7.167766e+00
2.210000e-11,1.519627e-04,5.474209e-05,4.886961e-04,-3.438198e-05,-7.551345e-01,6.756256e+00,7.169257e+00
2.220000e-11,9.745317e-05,2.938229e-06,4.445607e-04,-9.855785e-05,-7.468091e-01,6.895431e+00,7.149789e+00
2.230000e-11,4.430023e-05,-4.921741e-05,3.719312e-04,-1.478516e-04,-7.540039e-01,7.017165e+00,7.113350e+00
2.240000e-11,-4.230552e-06,-9.789381e-05,2.776503e-04,-1.804945e-04,-7.762324e-01,7.113986e+00,7.064641e+00
2.250000e-11,-4.548757e-05,-1.396235e-04,1.693109e-04,-1.959101e-04,-8.119253e-01,7.180557e+00,7.008719e+00
2.260000e-11,-7.753951e-05,-1.715967e-04,5.463016e-05,-1.946942e-04,-8.585831e-01,7.213814e+00,6.950640e+00
2.270000e-11,-9.924326e-05,-1.918668e-04,-5.892189e-05,-1.785409e-04,-9.130020e-01,7.212963e+00,6.895113e+00
2.280000e-11,-1.102651e-04,-1.994492e-04,-1.643104e-04,-1.500940e-04,-9.715438e-01,7.179396e+00,6.846200e+00
2.290000e-11,-1.110481e-04,-1.943123e-04,-2.550684e-04,-1.127159e-04,-1.030419e+00,7.116538e+00,6.807063e+00
2.300000e-11,-1.027230e-04,-1.772825e-04,-3.254973e-04,-7.018813e-05,-1.085957e+00,7.029649e+00,6.779799e+00
2.310000e-11,-8.696962e-05,-1.498919e-04,-3.710029e-04,-2.637687e-05,-1.134832e+00,6.925533e+00,6.765368e+00
2.320000e-11,-6.584230e-05,-1.142031e-04,-3.885393e-04,1.510000e-05,-1.174258e+00,6.812121e+00,6.763616e+00
2.330000e-11,-4.157639e-05,-7.263911e-05,-3.770493e-04,5.116554e-05,-1.202115e+00,6.697939e+00,6.773397e+00
2.340000e-11,-1.639555e-05,-2.783372e-05,-3.377450e-04,7.950629e-05,-1.217038e+00,6.591462e+00,6.792763e+00
2.350000e-11,7.663433e-06,1.749539e-05,-2.741150e-04,9.870487e-05,-1.218469e+00,6.500442e+00,6.819213e+00
2.360000e-11,2.889393e-05,6.065715e-05,-1.916290e-04,1.082750e-04,-1.206659e+00,6.431284e+00,6.849962e+00
2.370000e-11,4.602051e-05,9.909371e-05,-9.720872e-05,1.086038e-04,-1.182648e+00,6.388540e+00,6.882212e+00
2.380000e-11,5.825198e-05,1.304946e-04,1.429161e-06,1.008171e-04,-1.148211e+00,6.374581e+00,6.913384e+00
2.390000e-11,6.528638e-05,1.529242e-04,9.646019e-05,8.659182e-05,-1.105754e+00,6.389468e+00,6.941316e+00
2.400000e-11,6.727290e-05,1.649599e-04,1.806122e-04,6.794132e-05,-1.058186e+00,6.431017e+00,6.964389e+00
2.410000e-11,6.474037e-05,1.658248e-04,2.477622e-04,4.699991e-05,-1.008739e+00,6.495056e+00,6.981601e+00
2.420000e-11,5.850396e-05,1.554945e-04,2.934297e-04,2.582604e-05,-9.607583e-01,6.575841e+00,6.992570e+00
2.430000e-11,4.956157e-05,1.347500e-04,3.151119e-04,6.238518e-06,-9.174686e-01,6.666602e+00,6.997490e+00
2.440000e-11,3.898970e-05,1.051568e-04,3.124018e-04,-1.030666e-05,-8.817372e-01,6.760138e+00,6.997042e+00
2.450000e-11,2.784632e-05,6.896086e-05,2.868669e-04,-2.279558e-05,-8.558574e-01,6.849428e+00,6.992275e+00
2.460000e-11,1.708632e-05,2.890721e-05,2.417223e-04,-3.069222e-05,-8.413751e-01,6.928156e+00,6.984469e+00
2.470000e-11,7.493998e-06,-1.199879e-05,1.813792e-04,-3.393309e-05,-8.389782e-01,6.991141e+00,6.974993e+00
2.480000e-11,-3.637910e-07,-5.075717e-05,1.109688e-04,-3.288508e-05,-8.484611e-01,7.034614e+00,6.965173e+00
2.490000e-11,-6.161339e-06,-8.463322e-05,3.591738e-05,-2.827199e-05,-8.687661e-01,7.056381e+00,6.956173e+00
2.500000e-11,-9.813809e-06,-1.113802e-04,-3.839545e-05,-2.107720e-05,-8.980966e-01,7.055859e+00,6.948903e+00
2.510000e-11,-1.145438e-05,-1.294007e-04,-1.069041e-04,-1.243116e-05,-9.340860e-01,7.034030e+00,6.943961e+00
2.520000e-11,-1.139263e-05,-1.378337e-04,-1.650850e-04,-3.493576e-06,-9.740033e-01,6.993312e+00,6.941607e+00
2.530000e-11,-1.005984e-05,-1.365648e-04,-2.091774e-04,4.659336e-06,-1.014973e+00,6.937367e+00,6.941765e+00
2.540000e-11,-7.948245e-06,-1.261702e-04,-2.364120e-04,1.113287e-05,-1.054188e+00,6.870829e+00,6.944074e+00
2.550000e-11,-5.551061e-06,-1.078117e-04,-2.452262e-04,1.528869e-05,-1.089098e+00,6.798974e+00,6.947940e+00
2.560000e-11,-3.309536e-06,-8.310242e-05,-2.354265e-04,1.679068e-05,-1.117569e+00,6.727332e+00,6.952630e+00
2.570000e-11,-1.571334e-06,-5.396374e-05,-2.082466e-04,1.561903e-05,-1.137991e+00,6.661268e+00,6.957357e+00
2.580000e-11,-5.630258e-07,-2.248572e-05,-1.662681e-04,1.205283e-05,-1.149353e+00,6.605565e+00,6.961375e+00
2.590000e-11,-3.775900e-07,9.201541e-06,-1.132017e-04,6.624807e-06,-1.151277e+00,6.564067e+00,6.964056e+00
2.600000e-11,-9.765413e-07,3.904421e-05,-5.355341e-05,5.407086e-08,-1.144009e+00,6.539385e+00,6.964960e+00
2.610000e-11,-2.205173e-06,6.517053e-05,7.779524e-06,-6.835665e-06,-1.128384e+00,6.532734e+00,6.963877e+00
2.620000e-11,-3.818558e-06,8.598843e-05,6.593617e-05,-1.320413e-05,-1.105758e+00,6.543874e+00,6.960841e+00
2.630000e-11,-5.515248e-06,1.002747e-04,1.165017e-04,-1.828058e-05,-1.077903e+00,6.571187e+00,6.956126e+00
2.640000e-11,-6.975172e-06,1.072519e-04,1.558630e-04,-2.144027e-05,-1.046892e+00,6.611864e+00,6.950212e+00
2.650000e-11,-7.898015e-06,1.066456e-04,1.814794e-04,-2.226462e-05,-1.014952e+00,6.662185e+00,6.943730e+00
2.660000e-11,-8.038520e-06,9.871188e-05,1.920421e-04,-2.058004e-05,-9.843095e-01,6.717861e+00,6.937400e+00
2.670000e-11,-7.235525e-06,8.422615e-05,1.875085e-04,-1.647212e-05,-9.570337e-01,6.774403e+00,6.931954e+00
2.680000e-11,-5.432141e-06,6.442875e-05,1.690151e-04,-1.027443e-05,-9.348905e-01,6.827487e+00,6.928057e+00
2.690000e-11,-2.685211e-06,4.092739e-05,1.386915e-04,-2.533498e-06,-9.192188e-01,6.873277e+00,6.926245e+00
2.700000e-11,8.369604e-07,1.556469e-05,9.941190e-05,6.046045e-06,-9.108420e-01,6.908677e+00,6.926866e+00
2.710000e-11,4.868544e-06,-9.736232e-06,5.452188e-05,1.467033e-05,-9.100220e-01,6.931522e+00,6.930044e+00
2.720000e-11,9.070608e-06,-3.313118e-05,7.572153e-06,2.253200e-05,-9.164600e-01,6.940671e+00,6.935668e+00
2.730000e-11,1.306364e-05,-5.300215e-05,-3.792562e-05,2.888542e-05,-9.293426e-01,6.936038e+00,6.943394e+00
2.740000e-11,1.646483e-05,-6.807737e-05,-7.871595e-05,3.311440e-05,-9.474271e-01,6.918548e+00,6.952677e+00
2.750000e-11,1.892607e-05,-7.751316e-05,-1.119921e-04,3.478646e-05,-9.691571e-01,6.890032e+00,6.962818e+00
2.760000e-11,2.016881e-05,-8.093273e-05,-1.355653e-04,3.368952e-05,-9.927949e-01,6.853066e+00,6.973023e+00
2.770000e-11,2.001190e-05,-7.842225e-05,-1.480055e-04,2.984860e-05,-1.016560e+00,6.810762e+00,6.982471e+00
2.780000e-11,1.839016e-05,-7.048990e-05,-1.487404e-04,2.352212e-05,-1.038761e+00,6.766531e+00,6.990385e+00
2.790000e-11,1.536190e-05,-5.799680e-05,-1.380977e-04,1.517912e-05,-1.057909e+00,6.723813e+00,6.996098e+00
2.800000e-11,1.110550e-05,-4.206964e-05,-1.172760e-04,5.459778e-06,-1.072814e+00,6.685817e+00,6.999109e+00
2.810000e-11,5.905655e-06,-2.400470e-05,-8.824045e-05,-4.876887e-06,-1.082645e+00,6.655277e+00,6.999124e+00
2.820000e-11,1.310371e-07,-5.170705e-06,-5.354919e-05,-1.501430e-05,-1.086970e+00,6.634249e+00,6.996088e+00
2.830000e-11,-5.794666e-06,1.308397e-05,-1.612853e-05,-2.414386e-05,-1.085761e+00,6.623973e+00,6.990185e+00
2.840000e-11,-1.142597e-05,2.951624e-05,2.098083e-05,-3.153006e-05,-1.079379e+00,6.624798e+00,6.981830e+00
2.850000e-11,-1.633064e-05,4.306302e-05,5.488038e-05,-3.657046e-05,-1.068528e+00,6.636190e+00,6.971637e+00
2.860000e-11,-2.012408e-05,5.290338e-05,8.304911e-05,-3.884564e-05,-1.054195e+00,6.656810e+00,6.960371e+00
2.870000e-11,-2.250048e-05,5.850561e-05,1.035362e-04,-3.815514e-05,-1.037565e+00,6.684657e+00,6.948886e+00
2.880000e-11,-2.325831e-05,5.965635e-05,1.150942e-04,-3.453561e-05,-1.019938e+00,6.717254e+00,6.938062e+00
2.890000e-11,-2.231816e-05,5.646854e-05,1.172437e-04,-2.825931e-05,-1.002623e+00,6.751869e+00,6.928730e+00
2.900000e-11,-1.973097e-05,4.936645e-05,1.102659e-04,-1.981246e-05,-9.868514e-01,6.785744e+00,6.921605e+00
2.910000e-11,-1.567596e-05,3.904710e-05,9.513259e-05,-9.855035e-06,-9.736845e-01,6.816307e+00,6.917234e+00
2.920000e-11,-1.044786e-05,2.642041e-05,7.338425e-05,8.343924e-07,-9.639435e-01,6.841359e+00,6.915946e+00
2.930000e-11,-4.434444e-06,1.253252e-05,4.697677e-05,1.142368e-05,-9.581579e-01,6.859226e+00,6.917831e+00
2.940000e-11,1.914092e-06,-1.520729e-06,1.811199e-05,2.109594e-05,-9.565374e-01,6.868851e+00,6.922733e+00
2.950000e-11,8.121084e-06,-1.468224e-05,-1.093294e-05,2.911584e-05,-9.589714e-01,6.869845e+00,6.930265e+00
2.960000e-11,1.372167e-05,-2.601543e-05,-3.796787e-05,3.488735e-05,-9.650526e-01,6.862485e+00,6.939842e+00
2.970000e-11,1.829985e-05,-3.477216e-05,-6.103719e-05,3.799833e-05,-9.741235e-01,6.847667e+00,6.950732e+00
2.980000e-11,2.152098e-05,-4.044106e-05,-7.854782e-05,3.824866e-05,-9.853392e-01,6.826817e+00,6.962110e+00
2.990000e-11,2.315705e-05,-4.277338e-05,-8.937234e-05,3.566033e-05,-9.977423e-01,6.801762e+00,6.973126e+00
3.000000e-11,2.310266e-05,-4.178577e-05,-9.292103e-05,3.046997e-05,-1.010341e+00,6.774588e+00,6.982971e+00
3.010000e-11,2.138076e-05,-3.774192e-05,-8.917617e-05,2.310529e-05,-1.022186e+00,6.747466e+00,6.990933e+00
3.020000e-11,1.813829e-05,-3.111666e-05,-7.868317e-05,1.414827e-05,-1.032438e+00,6.722486e+00,6.996453e+00
3.030000e-11,1.363251e-05,-2.254721e-05,-6.249699e-05,4.288567e-06,-1.040422e+00,6.701499e+00,6.999161e+00
3.040000e-11,8.209568e-06,-1.277659e-05,-4.208672e-05,-5.729385e-06,-1.045672e+00,6.685978e+00,6.998904e+00
3.050000e-11,2.277365e-06,-2.593714e-06,-1.920638e-05,-1.516171e-05,-1.047947e+00,6.676914e+00,6.995747e+00
3.060000e-11,-3.725324e-06,7.225403e-06,4.255994e-06,-2.331942e-05,-1.047242e+00,6.674755e+00,6.989970e+00
3.070000e-11,-9.361170e-06,1.597209e-05,2.643686e-05,-2.961823e-05,-1.043772e+00,6.679390e+00,6.982045e+00
3.080000e-11,-1.422596e-05,2.305209e-05,4.564836e-05,-3.362056e-05,-1.037945e+00,6.690183e+00,6.972593e+00
3.090000e-11,-1.797756e-05,2.802280e-05,6.050869e-05,-3.506676e-05,-1.030326e+00,6.706037e+00,6.962339e+00
3.100000e-11,-2.036020e-05,3.061893e-05,7.004075e-05,-3.389312e-05,-1.021584e+00,6.725510e+00,6.952055e+00
3.110000e-11,-2.122244e-05,3.076472e-05,7.373141e-05,-3.023482e-05,-1.012438e+00,6.746937e+00,6.942503e+00
3.120000e-11,-2.052736e-05,2.857235e-05,7.154880e-05,-2.441347e-05,-1.003602e+00,6.768573e+00,6.934373e+00
3.130000e-11,-1.835421e-05,2.432630e-05,6.391882e-05,-1.690976e-05,-9.957285e-01,6.788732e+00,6.928238e+00
3.140000e-11,-1.489114e-05,1.845494e-05,5.166672e-05,-8.323625e-06,-9.893657e-01,6.805918e+00,6.924507e+00
3.150000e-11,-1.041956e-05,1.149175e-05,3.593187e-05,6.749224e-07,-9.849169e-01,6.818926e+00,6.923399e+00
3.160000e-11,-5.291255e-06,4.029216e-06,1.806520e-05,9.399739e-06,-9.826178e-01,6.826921e+00,6.924935e+00
3.170000e-11,9.976252e-08,-3.330299e-06,-4.814773e-07,1.720268e-05,-9.825260e-01,6.829489e+00,6.928931e+00
3.180000e-11,5.348428e-06,-1.002258e-05,-1.826634e-05,2.352315e-05,-9.845257e-01,6.826644e+00,6.935028e+00
3.190000e-11,1.007003e-05,-1.556434e-05,-3.396186e-05,2.792898e-05,-9.883451e-01,6.818817e+00,6.942718e+00
3.200000e-11,1.392923e-05,-1.958724e-05,-4.644716e-05,3.014560e-05,-9.935860e-01,6.806799e+00,6.951388e+00
3.210000e-11,1.666439e-05,-2.186082e-05,-5.488341e-05,3.007161e-05,-9.997613e-01,6.791675e+00,6.960370e+00
3.220000e-11,1.810519e-05,-2.230297e-05,-5.876794e-05,2.778024e-05,-1.006338e+00,6.774729e+00,6.968991e+00
3.230000e-11,1.818262e-05,-2.097804e-05,-5.796317e-05,2.350748e-05,-1.012779e+00,6.757339e+00,6.976626e+00
3.240000e-11,1.693068e-05,-1.808354e-05,-5.269794e-05,1.762858e-05,-1.018590e+00,6.740867e+00,6.982743e+00
3.250000e-11,1.448038e-05,-1.392743e-05,-4.354040e-05,1.062545e-05,-1.023348e+00,6.726557e+00,6.986934e+00
3.260000e-11,1.104665e-05,-8.898487e-06,-3.134424e-05,3.047744e-06,-1.026736e+00,6.715437e+00,6.988948e+00
3.270000e-11,6.909819e-06,-3.432282e-06,-1.717286e-05,-4.529332e-06,-1.028561e+00,6.708252e+00,6.988702e+00
3.280000e-11,2.393028e-06,2.024201e-06,-2.207886e-06,-1.154751e-05,-1.028759e+00,6.705410e+00,6.986281e+00
3.290000e-11,-2.162538e-06,7.046965e-06,1.234963e-05,-1.750552e-05,-1.027398e+00,6.706964e+00,6.981928e+00
3.300000e-11,-6.422869e-06,1.126596e-05,2.537643e-05,-2.199406e-05,-1.024662e+00,6.712622e+00,6.976022e+00
3.310000e-11,-1.008511e-05,1.439069e-05,3.591433e-05,-2.472355e-05,-1.020835e+00,6.721784e+00,6.969045e+00
3.320000e-11,-1.289873e-05,1.622883e-05,4.324015e-05,-2.554272e-05,-1.016272e+00,6.733597e+00,6.961545e+00
3.330000e-11,-1.468243e-05,1.669685e-05,4.691319e-05,-2.444672e-05,-1.011368e+00,6.747037e+00,6.954093e+00
3.340000e-11,-1.533582e-05,1.582193e-05,4.679711e-05,-2.157418e-05,-1.006529e+00,6.760997e+00,6.947238e+00
3.350000e-11,-1.484480e-05,1.373538e-05,4.305624e-05,-1.719336e-05,-1.002133e+00,6.774373e+00,6.941471e+00
3.360000e-11,-1.328060e-05,1.065810e-05,3.612815e-05,-1.167856e-05,-9.985092e-01,6.786149e+00,6.937182e+00
3.370000e-11,-1.079230e-05,6.879538e-06,2.667674e-05,-5.478710e-06,-9.959075e-01,6.795479e+00,6.934643e+00
3.380000e-11,-7.593563e-06,2.731827e-06,1.553075e-05,9.192723e-07,-9.944869e-01,6.801735e+00,6.933983e+00
3.390000e-11,-3.944762e-06,-1.438413e-06,3.613694e-06,7.029086e-06,-9.943048e-01,6.804552e+00,6.935187e+00
3.400000e-11,-1.318061e-07,-5.298396e-06,-8.129486e-06,1.240249e-05,-9.953174e-01,6.803844e+00,6.938100e+00
3.410000e-11,3.556396e-06,-8.555123e-06,-1.880377e-05,1.666249e-05,-9.973879e-01,6.799799e+00,6.942447e+00
3.420000e-11,6.850039e-06,-1.097696e-05,-2.762886e-05,1.952963e-05,-1.000302e+00,6.792854e+00,6.947852e+00
3.430000e-11,9.518301e-06,-1.240923e-05,-3.399353e-05,2.083961e-05,-1.003787e+00,6.783653e+00,6.953875e+00
3.440000e-11,1.138545e-05,-1.278286e-05,-3.749610e-05,2.055131e-05,-1.007538e+00,6.772991e+00,6.960046e+00
3.450000e-11,1.234206e-05,-1.211577e-05,-3.796847e-05,1.874486e-05,-1.011242e+00,6.761745e+00,6.965900e+00
3.460000e-11,1.235069e-05,-1.050733e-05,-3.548212e-05,1.561072e-05,-1.014606e+00,6.750809e+00,6.971013e+00
3.470000e-11,1.144583e-05,-8.126671e-06,-3.033553e-05,1.143106e-05,-1.017373e+00,6.741019e+00,6.975034e+00
3.480000e-11,9.728437e-06,-5.196231e-06,-2.302417e-05,6.555084e-06,-1.019348e+00,6.733091e+00,6.977701e+00
3.490000e-11,7.355850e-06,-1.971963e-06,-1.419559e-05,1.370707e-06,-1.020406e+00,6.727573e+00,6.978868e+00
3.500000e-11,4.527920e-06,1.278055e-06,-4.593367e-06,-3.725500e-06,-1.020500e+00,6.724804e+00,6.978503e+00
3.510000e-11,1.470679e-06,4.294975e-06,5.005015e-06,-8.357761e-06,-1.019661e+00,6.724894e+00,6.976688e+00
3.520000e-11,-1.581239e-06,6.848910e-06,1.385115e-05,-1.219801e-05,-1.017994e+00,6.727730e+00,6.973612e+00
3.530000e-11,-4.402136e-06,8.755669e-06,2.128404e-05,-1.498849e-05,-1.015664e+00,6.732987e+00,6.969550e+00
3.540000e-11,-6.791509e-06,9.889342e-06,2.677913e-05,-1.655855e-05,-1.012885e+00,6.740164e+00,6.964842e+00
3.550000e-11,-8.587960e-06,1.018996e-05,2.998419e-05,-1.683457e-05,-1.009894e+00,6.748630e+00,6.959863e+00
3.560000e-11,-9.679813e-06,9.665739e-06,3.073978e-05,-1.584249e-05,-1.006939e+00,6.757679e+00,6.954994e+00
3.570000e-11,-1.001178e-05,8.389975e-06,2.908332e-05,-1.370270e-05,-1.004255e+00,6.766587e+00,6.950595e+00
3.580000e-11,-9.587233e-06,6.492837e-06,2.523753e-05,-1.061798e-05,-1.002045e+00,6.774668e+00,6.946978e+00
3.590000e-11,-8.466067e-06,4.148965e-06,1.958498e-05,-6.855409e-06,-1.000467e+00,6.781329e+00,6.944383e+00
3.600000e-11,-6.758294e-06,1.561933e-06,1.263173e-05,-2.723843e-06,-9.996253e-01,6.786109e+00,6.942967e+00
3.610000e-11,-4.614054e-06,-1.053071e-06,4.963481e-06,1.451188e-06,-9.995579e-01,6.788707e+00,6.942789e+00
3.620000e-11,-2.210827e-06,-3.486850e-06,-2.802229e-06,5.353016e-06,-1.000242e+00,6.789006e+00,6.943814e+00
3.630000e-11,2.610377e-07,-5.552650e-06,-1.006395e-05,8.697801e-06,-1.001595e+00,6.787067e+00,6.945917e+00
3.640000e-11,2.613298e-06,-7.100150e-06,-1.628114e-05,1.125501e-05,-1.003484e+00,6.783122e+00,6.948898e+00
3.650000e-11,4.674077e-06,-8.025959e-06,-2.101291e-05,1.286295e-05,-1.005739e+00,6.777551e+00,6.952498e+00
3.660000e-11,6.300312e-06,-8.279915e-06,-2.394799e-05,1.343827e-05,-1.008168e+00,6.770842e+00,6.956420e+00
3.670000e-11,7.387464e-06,-7.866897e-06,-2.492418e-05,1.297905e-05,-1.010572e+00,6.763558e+00,6.960356e+00
3.680000e-11,7.875862e-06,-6.844206e-06,-2.393605e-05,1.156155e-05,-1.012759e+00,6.756280e+00,6.964010e+00
3.690000e-11,7.753341e-06,-5.314963e-06,-2.113032e-05,9.331106e-06,-1.014565e+00,6.749574e+00,6.967118e+00
3.700000e-11,7.054152e-06,-3.418209e-06,-1.678967e-05,6.488335e-06,-1.015859e+00,6.743938e+00,6.969469e+00
3.710000e-11,5.854431e-06,-1.316650e-06,-1.130632e-05,3.271759e-06,-1.016558e+00,6.739769e+00,6.970915e+00
3.720000e-11,4.264723e-06,8.169302e-07,-5.147683e-06,-6.158283e-08,-1.016625e+00,6.737336e+00,6.971385e+00
3.730000e-11,2.420281e-06,2.813492e-06,1.182856e-06,-3.256087e-06,-1.016077e+00,6.736765e+00,6.970882e+00
3.740000e-11,4.699500e-07,4.520759e-06,7.186857e-06,-6.076630e-06,-1.014979e+00,6.738031e+00,6.969483e+00
3.750000e-11,-1.435491e-06,5.814470e-06,1.240986e-05,-8.325360e-06,-1.013435e+00,6.740966e+00,6.967330e+00
3.760000e-11,-3.154662e-06,6.607096e-06,1.647546e-05,-9.855128e-06,-1.011582e+00,6.745282e+00,6.964616e+00
3.770000e-11,-4.565781e-06,6.853413e-06,1.911185e-05,-1.057868e-05,-1.009576e+00,6.750592e+00,6.961569e+00
3.780000e-11,-5.575033e-06,6.552618e-06,2.016890e-05,-1.047304e-05,-1.007580e+00,6.756448e+00,6.958432e+00
3.790000e-11,-6.122564e-06,5.746906e-06,1.962489e-05,-9.578957e-06,-1.005751e+00,6.762375e+00,6.955445e+00
3.800000e-11,-6.185714e-06,4.516717e-06,1.758292e-05,-7.995491e-06,-1.004226e+00,6.767913e+00,6.952830e+00
3.810000e-11,-5.779343e-06,2.973123e-06,1.425770e-05,-5.870339e-06,-1.003115e+00,6.772647e+00,6.950770e+00
3.820000e-11,-4.953306e-06,1.248038e-06,9.954476e-06,-3.386756e-06,-1.002492e+00,6.776241e+00,6.949397e+00
3.830000e-11,-3.787342e-06,-5.169006e-07,5.041861e-06,-7.481784e-07,-1.002389e+00,6.778461e+00,6.948787e+00
3.840000e-11,-2.383855e-06,-2.181843e-06,-7.880517e-08,1.838170e-06,-1.002797e+00,6.779185e+00,6.948957e+00
3.850000e-11,-8.592139e-07,-3.619688e-06,-5.005336e-06,4.177348e-06,-1.003666e+00,6.778412e+00,6.949859e+00
3.860000e-11,6.657063e-07,-4.725629e-06,-9.365343e-06,6.101197e-06,-1.004913e+00,6.776257e+00,6.951396e+00
3.870000e-11,2.074964e-06,-5.424582e-06,-1.284350e-05,7.480170e-06,-1.006428e+00,6.772937e+00,6.953424e+00
3.880000e-11,3.266235e-06,-5.675979e-06,-1.520356e-05,8.231684e-06,-1.008082e+00,6.768751e+00,6.955767e+00
3.890000e-11,4.158080e-06,-5.475662e-06,-1.630372e-05,8.324476e-06,-1.009743e+00,6.764053e+00,6.958234e+00
3.900000e-11,4.695303e-06,-4.854853e-06,-1.610425e-05,7.778839e-06,-1.011280e+00,6.759225e+00,6.960632e+00
3.910000e-11,4.852053e-06,-3.876411e-06,-1.466721e-05,6.662877e-06,-1.012578e+00,6.754644e+00,6.962782e+00
3.920000e-11,4.632538e-06,-2.628785e-06,-1.214822e-05,5.085303e-06,-1.013543e+00,6.750656e+00,6.964528e+00
3.930000e-11,4.069424e-06,-1.218221e-06,-8.781269e-06,3.185457e-06,-1.014111e+00,6.747548e+00,6.965755e+00
3.940000e-11,3.220128e-06,2.400961e-07,-4.857850e-06,1.121452e-06,-1.014252e+00,6.745528e+00,6.966392e+00
3.950000e-11,2.161409e-06,1.631269e-06,-7.022344e-07,-9.425937e-07,-1.013968e+00,6.744713e+00,6.966413e+00
3.960000e-11,9.827332e-07,2.849552e-06,3.355013e-06,-2.849240e-06,-1.013297e+00,6.745121e+00,6.965843e+00
3.970000e-11,-2.210440e-07,3.806209e-06,7.003102e-06,-4.459398e-06,-1.012302e+00,6.746675e+00,6.964749e+00
3.980000e-11,-1.357085e-06,4.435794e-06,9.974576e-06,-5.662160e-06,-1.011072e+00,6.749214e+00,6.963238e+00
3.990000e-11,-2.341535e-06,4.700442e-06,1.206455e-05,-6.382135e-06,-1.009709e+00,6.752504e+00,6.961441e+00
4.000000e-11,-3.105522e-06,4.591878e-06,1.314427e-05,-6.583811e-06,-1.008325e+00,6.756263e+00,6.959509e+00
4.010000e-11,-3.909064e-06,2.501697e-06,1.185617e-05,-6.349381e-06,-1.007357e+00,6.759918e+00,6.957578e+00
4.020000e-11,-4.404856e-06,-1.897151e-06,7.949312e-06,-5.754309e-06,-1.007418e+00,6.762747e+00,6.955769e+00
4.030000e-11,-4.640264e-06,-8.433127e-06,1.641781e-06,-4.895083e-06,-1.009147e+00,6.764022e+00,6.954175e+00
4.040000e-11,-4.678329e-06,-1.669326e-05,-6.579912e-06,-3.890070e-06,-1.013105e+00,6.763114e+00,6.952855e+00
