time,"V(T)","V(N0)","V(2)","V(6)","V(8)","V(9)","V(13)","V(Q1)","V(Q2)"
4.934300e-10,1.092089e-05,7.096985e-06,-4.202395e-06,1.179152e-05,2.231530e-03,-4.546463e-05,2.316158e-03,4.925672e-05,-1.693770e-06
4.934400e-10,1.094813e-05,7.108434e-06,-4.240969e-06,1.244600e-05,2.223935e-03,-4.433669e-05,2.321035e-03,5.002118e-05,-1.844931e-06
4.934500e-10,1.096960e-05,7.116387e-06,-4.284702e-06,1.305839e-05,2.216212e-03,-4.325670e-05,2.325151e-03,5.074957e-05,-1.998756e-06
4.934600e-10,1.098531e-05,7.120832e-06,-4.333864e-06,1.362696e-05,2.208393e-03,-4.222728e-05,2.328490e-03,5.144155e-05,-2.155176e-06
4.934700e-10,1.099524e-05,7.121757e-06,-4.388676e-06,1.415021e-05,2.200511e-03,-4.125076e-05,2.331041e-03,5.209680e-05,-2.314117e-06
4.934800e-10,1.099941e-05,7.119155e-06,-4.449304e-06,1.462687e-05,2.192599e-03,-4.032914e-05,2.332796e-03,5.271502e-05,-2.475497e-06
4.934900e-10,1.099783e-05,7.113021e-06,-4.515861e-06,1.505591e-05,2.184689e-03,-3.946411e-05,2.333751e-03,5.329598e-05,-2.639231e-06
4.935000e-10,1.099051e-05,7.103350e-06,-4.588411e-06,1.543652e-05,2.176815e-03,-3.865706e-05,2.333907e-03,5.383943e-05,-2.805223e-06
4.935100e-10,1.097746e-05,7.090142e-06,-4.666970e-06,1.576812e-05,2.169009e-03,-3.790908e-05,2.333266e-03,5.434517e-05,-2.973373e-06
4.935200e-10,1.095870e-05,7.073400e-06,-4.751505e-06,1.605035e-05,2.161302e-03,-3.722097e-05,2.331835e-03,5.481305e-05,-3.143578e-06
4.935300e-10,1.093427e-05,7.053127e-06,-4.841941e-06,1.628305e-05,2.153728e-03,-3.659327e-05,2.329628e-03,5.524291e-05,-3.315725e-06
4.935400e-10,1.090419e-05,7.029330e-06,-4.938161e-06,1.646623e-05,2.146317e-03,-3.602625e-05,2.326656e-03,5.563466e-05,-3.489700e-06
4.935500e-10,1.086849e-05,7.002017e-06,-5.040006e-06,1.660012e-05,2.139099e-03,-3.551991e-05,2.322941e-03,5.598820e-05,-3.665383e-06
4.935600e-10,1.082722e-05,6.971201e-06,-5.147284e-06,1.668509e-05,2.132105e-03,-3.507403e-05,2.318501e-03,5.630350e-05,-3.842649e-06
4.935700e-10,1.078040e-05,6.936896e-06,-5.259767e-06,1.672170e-05,2.125363e-03,-3.468813e-05,2.313364e-03,5.658051e-05,-4.021371e-06
4.935800e-10,1.072810e-05,6.899116e-06,-5.377196e-06,1.671063e-05,2.118901e-03,-3.436154e-05,2.307557e-03,5.681925e-05,-4.201416e-06
4.935900e-10,1.067035e-05,6.857882e-06,-5.499286e-06,1.665272e-05,2.112747e-03,-3.409336e-05,2.301111e-03,5.701976e-05,-4.382651e-06
4.936000e-10,1.060720e-05,6.813212e-06,-5.625724e-06,1.654893e-05,2.106924e-03,-3.388250e-05,2.294060e-03,5.718208e-05,-4.564936e-06
4.936100e-10,1.053872e-05,6.765132e-06,-5.756177e-06,1.640033e-05,2.101458e-03,-3.372767e-05,2.286441e-03,5.730631e-05,-4.748132e-06
4.936200e-10,1.046497e-05,6.713665e-06,-5.890289e-06,1.620810e-05,2.096370e-03,-3.362741e-05,2.278292e-03,5.739256e-05,-4.932096e-06
4.936300e-10,1.038600e-05,6.658838e-06,-6.027689e-06,1.597353e-05,2.091682e-03,-3.358007e-05,2.269655e-03,5.744097e-05,-5.116681e-06
4.936400e-10,1.030188e-05,6.600682e-06,-6.167989e-06,1.569796e-05,2.087414e-03,-3.358384e-05,2.260572e-03,5.745170e-05,-5.301742e-06
4.936500e-10,1.021269e-05,6.539228e-06,-6.310788e-06,1.538285e-05,2.083581e-03,-3.363675e-05,2.251089e-03,5.742495e-05,-5.487127e-06
4.936600e-10,1.011849e-05,6.474510e-06,-6.455674e-06,1.502970e-05,2.080201e-03,-3.373668e-05,2.241250e-03,5.736094e-05,-5.672687e-06
4.936700e-10,1.001937e-05,6.406563e-06,-6.602226e-06,1.464009e-05,2.077287e-03,-3.388134e-05,2.231102e-03,5.725990e-05,-5.858267e-06
4.936800e-10,9.915400e-06,6.335424e-06,-6.750012e-06,1.421564e-05,2.074849e-03,-3.406830e-05,2.220695e-03,5.712210e-05,-6.043715e-06
4.936900e-10,9.806664e-06,6.261134e-06,-6.898598e-06,1.375805e-05,2.072899e-03,-3.429501e-05,2.210076e-03,5.694784e-05,-6.228873e-06
4.937000e-10,9.693249e-06,6.183733e-06,-7.047540e-06,1.326905e-05,2.071442e-03,-3.455875e-05,2.199294e-03,5.673742e-05,-6.413584e-06
4.937100e-10,9.575243e-06,6.103266e-06,-7.196391e-06,1.275040e-05,2.070485e-03,-3.485667e-05,2.188398e-03,5.649118e-05,-6.597690e-06
4.937200e-10,9.452739e-06,6.019778e-06,-7.344701e-06,1.220394e-05,2.070029e-03,-3.518580e-05,2.177437e-03,5.620948e-05,-6.781030e-06
4.937300e-10,9.325831e-06,5.933316e-06,-7.492014e-06,1.163150e-05,2.070075e-03,-3.554302e-05,2.166460e-03,5.589271e-05,-6.963442e-06
4.937400e-10,9.194616e-06,5.843929e-06,-7.637872e-06,1.103499e-05,2.070621e-03,-3.592511e-05,2.155514e-03,5.554126e-05,-7.144764e-06
4.937500e-10,9.059195e-06,5.751669e-06,-7.781813e-06,1.041635e-05,2.071663e-03,-3.632869e-05,2.144647e-03,5.515557e-05,-7.324832e-06
4.937600e-10,8.919669e-06,5.656587e-06,-7.923373e-06,9.777541e-06,2.073194e-03,-3.675031e-05,2.133905e-03,5.473607e-05,-7.503481e-06
4.937700e-10,8.776144e-06,5.558740e-06,-8.062083e-06,9.120577e-06,2.075204e-03,-3.718635e-05,2.123334e-03,5.428324e-05,-7.680543e-06
4.937800e-10,8.628727e-06,5.458182e-06,-8.197469e-06,8.447512e-06,2.077683e-03,-3.763315e-05,2.112976e-03,5.379756e-05,-7.855853e-06
4.937900e-10,8.477529e-06,5.354973e-06,-8.329055e-06,7.760440e-06,2.080615e-03,-3.808690e-05,2.102874e-03,5.327953e-05,-8.029242e-06
4.938000e-10,8.322661e-06,5.249173e-06,-8.456358e-06,7.061501e-06,2.083985e-03,-3.854374e-05,2.093069e-03,5.272969e-05,-8.200540e-06
4.938100e-10,8.164239e-06,5.140844e-06,-8.578892e-06,6.352880e-06,2.087775e-03,-3.899973e-05,2.083600e-03,5.214857e-05,-8.369580e-06
4.938200e-10,8.002379e-06,5.030049e-06,-8.696160e-06,5.636814e-06,2.091964e-03,-3.945084e-05,2.074504e-03,5.153675e-05,-8.536192e-06
4.938300e-10,7.837200e-06,4.916853e-06,-8.807663e-06,4.915587e-06,2.096528e-03,-3.989304e-05,2.065816e-03,5.089479e-05,-8.700205e-06
4.938400e-10,7.668824e-06,4.801326e-06,-8.912893e-06,4.191538e-06,2.101444e-03,-4.032224e-05,2.057570e-03,5.022330e-05,-8.861452e-06
4.938500e-10,7.497373e-06,4.683534e-06,-9.011333e-06,3.467058e-06,2.106686e-03,-4.073436e-05,2.049796e-03,4.952289e-05,-9.019764e-06
4.938600e-10,7.322972e-06,4.563551e-06,-9.102459e-06,2.744592e-06,2.112223e-03,-4.112532e-05,2.042524e-03,4.879420e-05,-9.174974e-06
4.938700e-10,7.145748e-06,4.441447e-06,-9.185740e-06,2.026641e-06,2.118028e-03,-4.149108e-05,2.035781e-03,4.803787e-05,-9.326917e-06
4.938800e-10,6.965830e-06,4.317298e-06,-9.260635e-06,1.315755e-06,2.124069e-03,-4.182769e-05,2.029591e-03,4.725455e-05,-9.475428e-06
4.938900e-10,6.783348e-06,4.191180e-06,-9.326598e-06,6.145377e-07,2.130314e-03,-4.213124e-05,2.023976e-03,4.644494e-05,-9.620348e-06
4.939000e-10,6.598434e-06,4.063171e-06,-9.383073e-06,-7.436318e-08,2.136729e-03,-4.239797e-05,2.018958e-03,4.560973e-05,-9.761520e-06
4.939100e-10,6.411222e-06,3.933351e-06,-9.429501e-06,-7.482575e-07,2.143282e-03,-4.262427e-05,2.014553e-03,4.474961e-05,-9.898789e-06
4.939200e-10,6.221845e-06,3.801801e-06,-9.465316e-06,-1.404421e-06,2.149937e-03,-4.280667e-05,2.010778e-03,4.386531e-05,-1.003201e-05
4.939300e-10,6.030442e-06,3.668605e-06,-9.489952e-06,-2.040101e-06,2.156659e-03,-4.294194e-05,2.007645e-03,4.295757e-05,-1.016103e-05
4.939400e-10,5.837148e-06,3.533846e-06,-9.502841e-06,-2.652532e-06,2.163414e-03,-4.302707e-05,2.005167e-03,4.202714e-05,-1.028571e-05
4.939500e-10,5.642104e-06,3.397612e-06,-9.503417e-06,-3.238940e-06,2.170168e-03,-4.305932e-05,2.003351e-03,4.107476e-05,-1.040593e-05
4.939600e-10,5.445448e-06,3.259990e-06,-9.491120e-06,-3.796561e-06,2.176887e-03,-4.303624e-05,2.002204e-03,4.010121e-05,-1.052156e-05
4.939700e-10,5.247322e-06,3.121070e-06,-9.465399e-06,-4.322655e-06,2.183536e-03,-4.295569e-05,2.001732e-03,3.910728e-05,-1.063248e-05
4.939800e-10,5.047868e-06,2.980942e-06,-9.425713e-06,-4.814523e-06,2.190083e-03,-4.281589e-05,2.001934e-03,3.809376e-05,-1.073858e-05
4.939900e-10,4.847227e-06,2.839698e-06,-9.371540e-06,-5.269526e-06,2.196498e-03,-4.261540e-05,2.002812e-03,3.706145e-05,-1.083975e-05
4.940000e-10,4.645544e-06,2.697431e-06,-9.302380e-06,-5.685102e-06,2.202750e-03,-4.235320e-05,2.004363e-03,3.601116e-05,-1.093591e-05
4.940100e-10,4.442961e-06,2.554236e-06,-9.217757e-06,-6.058789e-06,2.208810e-03,-4.202862e-05,2.006582e-03,3.494372e-05,-1.102698e-05
4.940200e-10,4.239623e-06,2.410208e-06,-9.117227e-06,-6.388250e-06,2.214652e-03,-4.164146e-05,2.009463e-03,3.385995e-05,-1.111287e-05
4.940300e-10,4.035674e-06,2.265444e-06,-9.000384e-06,-6.671289e-06,2.220251e-03,-4.119189e-05,2.012995e-03,3.276071e-05,-1.119353e-05
4.940400e-10,3.831259e-06,2.120040e-06,-8.866862e-06,-6.905880e-06,2.225583e-03,-4.068054e-05,2.017168e-03,3.164683e-05,-1.126891e-05
4.940500e-10,3.626522e-06,1.974095e-06,-8.716344e-06,-7.090186e-06,2.230629e-03,-4.010843e-05,2.021968e-03,3.051918e-05,-1.133895e-05
4.940600e-10,3.421609e-06,1.827706e-06,-8.548565e-06,-7.222582e-06,2.235368e-03,-3.947703e-05,2.027379e-03,2.937861e-05,-1.140362e-05
4.940700e-10,3.216662e-06,1.680972e-06,-8.363317e-06,-7.301681e-06,2.239785e-03,-3.878821e-05,2.033383e-03,2.822599e-05,-1.146291e-05
4.940800e-10,3.011827e-06,1.533993e-06,-8.160457e-06,-7.326349e-06,2.243865e-03,-3.804424e-05,2.039959e-03,2.706219e-05,-1.151679e-05
4.940900e-10,2.807246e-06,1.386868e-06,-7.939907e-06,-7.295727e-06,2.247597e-03,-3.724777e-05,2.047084e-03,2.588810e-05,-1.156527e-05
4.941000e-10,2.603063e-06,1.239696e-06,-7.701663e-06,-7.209248e-06,2.250971e-03,-3.640181e-05,2.054734e-03,2.470459e-05,-1.160834e-05
4.941100e-10,2.399419e-06,1.092577e-06,-7.445794e-06,-7.066654e-06,2.253978e-03,-3.550973e-05,2.062881e-03,2.351255e-05,-1.164603e-05
4.941200e-10,2.196455e-06,9.456088e-07,-7.172449e-06,-6.868003e-06,2.256613e-03,-3.457520e-05,2.071496e-03,2.231288e-05,-1.167834e-05
4.941300e-10,1.994313e-06,7.988908e-07,-6.881856e-06,-6.613685e-06,2.258874e-03,-3.360217e-05,2.080548e-03,2.110646e-05,-1.170532e-05
4.941400e-10,1.793130e-06,6.525212e-07,-6.574326e-06,-6.304424e-06,2.260757e-03,-3.259487e-05,2.090002e-03,1.989420e-05,-1.172700e-05
4.941500e-10,1.593045e-06,5.065977e-07,-6.250254e-06,-5.941286e-06,2.262264e-03,-3.155774e-05,2.099822e-03,1.867698e-05,-1.174343e-05
4.941600e-10,1.394195e-06,3.612174e-07,-5.910116e-06,-5.525672e-06,2.263395e-03,-3.049541e-05,2.109971e-03,1.745571e-05,-1.175465e-05
4.941700e-10,1.196713e-06,2.164765e-07,-5.554472e-06,-5.059322e-06,2.264155e-03,-2.941268e-05,2.120410e-03,1.623128e-05,-1.176071e-05
4.941800e-10,1.000734e-06,7.247050e-08,-5.183963e-06,-4.544303e-06,2.264546e-03,-2.831447e-05,2.131095e-03,1.500459e-05,-1.176169e-05
4.941900e-10,8.063887e-07,-7.070609e-08,-4.799308e-06,-3.983000e-06,2.264576e-03,-2.720578e-05,2.141983e-03,1.377655e-05,-1.175765e-05
4.942000e-10,6.138079e-07,-2.129597e-07,-4.401300e-06,-3.378102e-06,2.264251e-03,-2.609168e-05,2.153029e-03,1.254804e-05,-1.174865e-05
4.942100e-10,4.231193e-07,-3.541979e-07,-3.990806e-06,-2.732586e-06,2.263578e-03,-2.497726e-05,2.164187e-03,1.131996e-05,-1.173477e-05
4.942200e-10,2.344493e-07,-4.943293e-07,-3.568756e-06,-2.049696e-06,2.262566e-03,-2.386761e-05,2.175407e-03,1.009321e-05,-1.171609e-05
4.942300e-10,4.792187e-08,-6.332636e-07,-3.136143e-06,-1.332919e-06,2.261223e-03,-2.276776e-05,2.186642e-03,8.868677e-06,-1.169267e-05
4.942400e-10,-1.363408e-07,-7.709117e-07,-2.694016e-06,-5.859618e-07,2.259560e-03,-2.168267e-05,2.197840e-03,7.647244e-06,-1.166460e-05
4.942500e-10,-3.182186e-07,-9.071859e-07,-2.243469e-06,1.872767e-07,2.257587e-03,-2.061723e-05,2.208950e-03,6.429794e-06,-1.163196e-05
4.942600e-10,-4.975940e-07,-1.041999e-06,-1.785642e-06,9.827365e-07,2.255313e-03,-1.957615e-05,2.219921e-03,5.217207e-06,-1.159483e-05
4.942700e-10,-6.743513e-07,-1.175267e-06,-1.321705e-06,1.796226e-06,2.252751e-03,-1.856404e-05,2.230701e-03,4.010355e-06,-1.155329e-05
4.942800e-10,-8.483772e-07,-1.306904e-06,-8.528563e-07,2.623453e-06,2.249911e-03,-1.758529e-05,2.241239e-03,2.810107e-06,-1.150742e-05
4.942900e-10,-1.019561e-06,-1.436828e-06,-3.803137e-07,3.460061e-06,2.246804e-03,-1.664411e-05,2.251482e-03,1.617324e-06,-1.145730e-05
4.943000e-10,-1.187794e-06,-1.564957e-06,9.469553e-08,4.301655e-06,2.243444e-03,-1.574448e-05,2.261380e-03,4.328603e-07,-1.140300e-05
4.943100e-10,-1.352970e-06,-1.691210e-06,5.709409e-07,5.143842e-06,2.239841e-03,-1.489014e-05,2.270883e-03,-7.424359e-07,-1.134461e-05
4.943200e-10,-1.514985e-06,-1.815508e-06,1.047197e-06,5.982257e-06,2.236009e-03,-1.408456e-05,2.279943e-03,-1.907725e-06,-1.128220e-05
4.943300e-10,-1.673739e-06,-1.937774e-06,1.522250e-06,6.812598e-06,2.231961e-03,-1.333094e-05,2.288513e-03,-3.062175e-06,-1.121584e-05
4.943400e-10,-1.829132e-06,-2.057929e-06,1.994908e-06,7.630655e-06,2.227711e-03,-1.263220e-05,2.296547e-03,-4.204963e-06,-1.114560e-05
4.943500e-10,-1.981069e-06,-2.175898e-06,2.464004e-06,8.432338e-06,2.223272e-03,-1.199094e-05,2.304002e-03,-5.335275e-06,-1.107155e-05
4.943600e-10,-2.129455e-06,-2.291607e-06,2.928405e-06,9.213704e-06,2.218659e-03,-1.140947e-05,2.310839e-03,-6.452309e-06,-1.099377e-05
4.943700e-10,-2.274200e-06,-2.404981e-06,3.387018e-06,9.970983e-06,2.213887e-03,-1.088975e-05,2.317020e-03,-7.555271e-06,-1.091230e-05
4.943800e-10,-2.415215e-06,-2.515948e-06,3.838795e-06,1.070060e-05,2.208973e-03,-1.043344e-05,2.322511e-03,-8.643379e-06,-1.082721e-05
4.943900e-10,-2.552415e-06,-2.624437e-06,4.282737e-06,1.139918e-05,2.203933e-03,-1.004186e-05,2.327280e-03,-9.715862e-06,-1.073857e-05
4.944000e-10,-2.685716e-06,-2.730378e-06,4.717901e-06,1.206361e-05,2.198784e-03,-9.715999e-06,2.331301e-03,-1.077196e-05,-1.064641e-05
4.944100e-10,-2.815038e-06,-2.833702e-06,5.143402e-06,1.269100e-05,2.193544e-03,-9.456515e-06,2.334549e-03,-1.181094e-05,-1.055081e-05
4.944200e-10,-2.940304e-06,-2.934340e-06,5.558414e-06,1.327871e-05,2.188233e-03,-9.263737e-06,2.337007e-03,-1.283205e-05,-1.045179e-05
4.944300e-10,-3.061438e-06,-3.032226e-06,5.962177e-06,1.382438e-05,2.182870e-03,-9.137666e-06,2.338658e-03,-1.383458e-05,-1.034942e-05
4.944400e-10,-3.178368e-06,-3.127294e-06,6.353995e-06,1.432594e-05,2.177476e-03,-9.077984e-06,2.339492e-03,-1.481783e-05,-1.024373e-05
4.944500e-10,-3.291025e-06,-3.219480e-06,6.733238e-06,1.478156e-05,2.172072e-03,-9.084060e-06,2.339502e-03,-1.578110e-05,-1.013476e-05
4.944600e-10,-3.399343e-06,-3.308720e-06,7.099344e-06,1.518970e-05,2.166679e-03,-9.154958e-06,2.338687e-03,-1.672373e-05,-1.002256e-05
4.944700e-10,-3.503258e-06,-3.394954e-06,7.451816e-06,1.554911e-05,2.161320e-03,-9.289448e-06,2.337050e-03,-1.764505e-05,-9.907152e-06
4.944800e-10,-3.602710e-06,-3.478120e-06,7.790224e-06,1.585880e-05,2.156017e-03,-9.486017e-06,2.334597e-03,-1.854442e-05,-9.788583e-06
4.944900e-10,-3.697640e-06,-3.558159e-06,8.114202e-06,1.611803e-05,2.150795e-03,-9.742879e-06,2.331340e-03,-1.942122e-05,-9.666880e-06
4.945000e-10,-3.787995e-06,-3.635014e-06,8.423448e-06,1.632636e-05,2.145677e-03,-1.005799e-05,2.327295e-03,-2.027485e-05,-9.542076e-06
4.945100e-10,-3.873723e-06,-3.708629e-06,8.717720e-06,1.648355e-05,2.140686e-03,-1.042907e-05,2.322482e-03,-2.110470e-05,-9.414199e-06
4.945200e-10,-3.954775e-06,-3.778949e-06,8.996834e-06,1.658962e-05,2.135846e-03,-1.085360e-05,2.316925e-03,-2.191022e-05,-9.283279e-06
4.945300e-10,-4.031107e-06,-3.845922e-06,9.260664e-06,1.664482e-05,2.131181e-03,-1.132884e-05,2.310653e-03,-2.269085e-05,-9.149343e-06
4.945400e-10,-4.102677e-06,-3.909496e-06,9.509134e-06,1.664961e-05,2.126715e-03,-1.185186e-05,2.303697e-03,-2.344606e-05,-9.012419e-06
4.945500e-10,-4.169445e-06,-3.969624e-06,9.742219e-06,1.660464e-05,2.122470e-03,-1.241954e-05,2.296093e-03,-2.417533e-05,-8.872533e-06
4.945600e-10,-4.231376e-06,-4.026257e-06,9.959943e-06,1.651074e-05,2.118470e-03,-1.302858e-05,2.287879e-03,-2.487819e-05,-8.729711e-06
4.945700e-10,-4.288439e-06,-4.079350e-06,1.016237e-05,1.636893e-05,2.114735e-03,-1.367553e-05,2.279096e-03,-2.555415e-05,-8.583981e-06
4.945800e-10,-4.340604e-06,-4.128860e-06,1.034960e-05,1.618038e-05,2.111287e-03,-1.435679e-05,2.269788e-03,-2.620276e-05,-8.435368e-06
4.945900e-10,-4.387846e-06,-4.174747e-06,1.052179e-05,1.594639e-05,2.108146e-03,-1.506862e-05,2.260002e-03,-2.682361e-05,-8.283900e-06
4.946000e-10,-4.430143e-06,-4.216972e-06,1.067910e-05,1.566840e-05,2.105329e-03,-1.580717e-05,2.249787e-03,-2.741629e-05,-8.129602e-06
4.946100e-10,-4.467477e-06,-4.255498e-06,1.082175e-05,1.534797e-05,2.102856e-03,-1.656847e-05,2.239192e-03,-2.798041e-05,-7.972503e-06
4.946200e-10,-4.499832e-06,-4.290292e-06,1.094996e-05,1.498675e-05,2.100741e-03,-1.734847e-05,2.228268e-03,-2.851562e-05,-7.812630e-06
4.946300e-10,-4.527198e-06,-4.321322e-06,1.106401e-05,1.458651e-05,2.098998e-03,-1.814300e-05,2.217069e-03,-2.902158e-05,-7.650011e-06
4.946400e-10,-4.549567e-06,-4.348558e-06,1.116418e-05,1.414907e-05,2.097641e-03,-1.894786e-05,2.205648e-03,-2.949798e-05,-7.484676e-06
4.946500e-10,-4.566933e-06,-4.371976e-06,1.125076e-05,1.367636e-05,2.096680e-03,-1.975874e-05,2.194059e-03,-2.994454e-05,-7.316654e-06
4.946600e-10,-4.579297e-06,-4.391549e-06,1.132409e-05,1.317035e-05,2.096123e-03,-2.057130e-05,2.182356e-03,-3.036098e-05,-7.145976e-06
4.946700e-10,-4.586661e-06,-4.407259e-06,1.138452e-05,1.263308e-05,2.095977e-03,-2.138113e-05,2.170592e-03,-3.074707e-05,-6.972672e-06
4.946800e-10,-4.589031e-06,-4.419085e-06,1.143239e-05,1.206665e-05,2.096246e-03,-2.218382e-05,2.158822e-03,-3.110260e-05,-6.796774e-06
4.946900e-10,-4.586417e-06,-4.427013e-06,1.146809e-05,1.147320e-05,2.096933e-03,-2.297489e-05,2.147098e-03,-3.142738e-05,-6.618316e-06
4.947000e-10,-4.578833e-06,-4.431029e-06,1.149201e-05,1.085493e-05,2.098038e-03,-2.374987e-05,2.135473e-03,-3.172124e-05,-6.437329e-06
4.947100e-10,-4.566295e-06,-4.431123e-06,1.150456e-05,1.021407e-05,2.099559e-03,-2.450428e-05,2.123997e-03,-3.198405e-05,-6.253847e-06
4.947200e-10,-4.548825e-06,-4.427288e-06,1.150615e-05,9.552906e-06,2.101490e-03,-2.523364e-05,2.112721e-03,-3.221569e-05,-6.067907e-06
4.947300e-10,-4.526445e-06,-4.419519e-06,1.149722e-05,8.873759e-06,2.103826e-03,-2.593350e-05,2.101692e-03,-3.241607e-05,-5.879543e-06
4.947400e-10,-4.499184e-06,-4.407814e-06,1.147822e-05,8.178998e-06,2.106556e-03,-2.659942e-05,2.090957e-03,-3.258514e-05,-5.688793e-06
4.947500e-10,-4.467072e-06,-4.392173e-06,1.144961e-05,7.471033e-06,2.109670e-03,-2.722704e-05,2.080562e-03,-3.272285e-05,-5.495693e-06
4.947600e-10,-4.430143e-06,-4.372601e-06,1.141188e-05,6.752321e-06,2.113153e-03,-2.781202e-05,2.070548e-03,-3.282920e-05,-5.300284e-06
4.947700e-10,-4.388435e-06,-4.349104e-06,1.136551e-05,6.025365e-06,2.116990e-03,-2.835014e-05,2.060956e-03,-3.290420e-05,-5.102606e-06
4.947800e-10,-4.341989e-06,-4.321691e-06,1.131103e-05,5.292715e-06,2.121163e-03,-2.883725e-05,2.051825e-03,-3.294789e-05,-4.902700e-06
4.947900e-10,-4.290849e-06,-4.290373e-06,1.124896e-05,4.556969e-06,2.125651e-03,-2.926931e-05,2.043192e-03,-3.296034e-05,-4.700612e-06
4.948000e-10,-4.235061e-06,-4.255165e-06,1.117984e-05,3.820777e-06,2.130433e-03,-2.964245e-05,2.035090e-03,-3.294163e-05,-4.496387e-06
4.948100e-10,-4.174678e-06,-4.216085e-06,1.110423e-05,3.086836e-06,2.135485e-03,-2.995291e-05,2.027550e-03,-3.289190e-05,-4.290073e-06
4.948200e-10,-4.109751e-06,-4.173151e-06,1.102273e-05,2.357895e-06,2.140783e-03,-3.019715e-05,2.020602e-03,-3.281127e-05,-4.081722e-06
4.948300e-10,-4.040338e-06,-4.126386e-06,1.093591e-05,1.636747e-06,2.146298e-03,-3.037181e-05,2.014273e-03,-3.269992e-05,-3.871388e-06
4.948400e-10,-3.966499e-06,-4.075814e-06,1.084440e-05,9.262319e-07,2.152004e-03,-3.047374e-05,2.008585e-03,-3.255804e-05,-3.659129e-06
4.948500e-10,-3.888294e-06,-4.021462e-06,1.074882e-05,2.292268e-07,2.157870e-03,-3.050008e-05,2.003561e-03,-3.238584e-05,-3.445005e-06
4.948600e-10,-3.805791e-06,-3.963361e-06,1.064982e-05,-4.513560e-07,2.163867e-03,-3.044820e-05,1.999219e-03,-3.218357e-05,-3.229081e-06
4.948700e-10,-3.719056e-06,-3.901542e-06,1.054805e-05,-1.112579e-06,2.169964e-03,-3.031576e-05,1.995575e-03,-3.195149e-05,-3.011428e-06
4.948800e-10,-3.628160e-06,-3.836039e-06,1.044417e-05,-1.751489e-06,2.176130e-03,-3.010077e-05,1.992644e-03,-3.168989e-05,-2.792120e-06
4.948900e-10,-3.533177e-06,-3.766889e-06,1.033886e-05,-2.365129e-06,2.182332e-03,-2.980154e-05,1.990436e-03,-3.139909e-05,-2.571236e-06
4.949000e-10,-3.434183e-06,-3.694132e-06,1.023279e-05,-2.950549e-06,2.188538e-03,-2.941675e-05,1.988959e-03,-3.107942e-05,-2.348861e-06
4.949100e-10,-3.331257e-06,-3.617808e-06,1.012664e-05,-3.504826e-06,2.194717e-03,-2.894542e-05,1.988219e-03,-3.073124e-05,-2.125085e-06
4.949200e-10,-3.224479e-06,-3.537962e-06,1.002108e-05,-4.025080e-06,2.200838e-03,-2.838699e-05,1.988221e-03,-3.035494e-05,-1.900004e-06
4.949300e-10,-3.113932e-06,-3.454639e-06,9.916785e-06,-4.508493e-06,2.206868e-03,-2.774128e-05,1.988963e-03,-2.995091e-05,-1.673721e-06
4.949400e-10,-2.999704e-06,-3.367887e-06,9.814405e-06,-4.952327e-06,2.212778e-03,-2.700850e-05,1.990445e-03,-2.951958e-05,-1.446345e-06
4.949500e-10,-2.881881e-06,-3.277759e-06,9.714575e-06,-5.353953e-06,2.218537e-03,-2.618928e-05,1.992661e-03,-2.906140e-05,-1.217989e-06
4.949600e-10,-2.760555e-06,-3.184305e-06,9.617907e-06,-5.710870e-06,2.224118e-03,-2.528466e-05,1.995605e-03,-2.857685e-05,-9.887753e-07
4.949700e-10,-2.635818e-06,-3.087582e-06,9.524984e-06,-6.020730e-06,2.229492e-03,-2.429610e-05,1.999268e-03,-2.806640e-05,-7.588303e-07
4.949800e-10,-2.507766e-06,-2.987648e-06,9.436353e-06,-6.281365e-06,2.234634e-03,-2.322543e-05,2.003638e-03,-2.753057e-05,-5.282874e-07
4.949900e-10,-2.376494e-06,-2.884563e-06,9.352519e-06,-6.490810e-06,2.239519e-03,-2.207493e-05,2.008699e-03,-2.696988e-05,-2.972857e-07
4.950000e-10,-2.242104e-06,-2.778389e-06,9.273940e-06,-6.647328e-06,2.244124e-03,-2.084722e-05,2.014435e-03,-2.638489e-05,-6.596992e-08
4.950100e-10,-2.104695e-06,-2.669191e-06,9.201020e-06,-6.749436e-06,2.248428e-03,-1.954530e-05,2.020827e-03,-2.577616e-05,1.655099e-07
4.950200e-10,-1.964372e-06,-2.557037e-06,9.134104e-06,-6.795926e-06,2.252410e-03,-1.817255e-05,2.027852e-03,-2.514428e-05,3.969987e-07
4.950300e-10,-1.821240e-06,-2.441998e-06,9.073475e-06,-6.785887e-06,2.256053e-03,-1.673264e-05,2.035487e-03,-2.448985e-05,6.283369e-07
4.950400e-10,-1.675406e-06,-2.324145e-06,9.019344e-06,-6.718724e-06,2.259342e-03,-1.522959e-05,2.043705e-03,-2.381349e-05,8.593610e-07
4.950500e-10,-1.526980e-06,-2.203553e-06,8.971851e-06,-6.594172e-06,2.262261e-03,-1.366766e-05,2.052477e-03,-2.311583e-05,1.089904e-06
4.950600e-10,-1.376073e-06,-2.080302e-06,8.931059e-06,-6.412316e-06,2.264799e-03,-1.205139e-05,2.061771e-03,-2.239753e-05,1.319795e-06
4.950700e-10,-1.222797e-06,-1.954470e-06,8.896950e-06,-6.173595e-06,2.266945e-03,-1.038554e-05,2.071556e-03,-2.165926e-05,1.548863e-06
