time,"I(LT0)","I(LT1)","I(LT2)","I(LT3)","I(LT4)","I(LT5)","I(LT6)","I(LT7)"
9.343300e-10,-9.255526e-10,8.485015e-06,3.079760e-05,-2.254803e-05,-5.745710e-06,-1.786150e-08,5.334563e-05,1.472062e-04
9.343400e-10,-9.599342e-10,8.484832e-06,3.078522e-05,-2.253588e-05,-5.745040e-06,-1.776085e-08,5.332110e-05,1.467672e-04
9.343500e-10,-9.949555e-10,8.484568e-06,3.077174e-05,-2.252263e-05,-5.744273e-06,-1.765457e-08,5.329438e-05,1.463017e-04
9.343600e-10,-1.030456e-09,8.484226e-06,3.075725e-05,-2.250834e-05,-5.743412e-06,-1.754289e-08,5.326559e-05,1.458119e-04
9.343700e-10,-1.066264e-09,8.483809e-06,3.074179e-05,-2.249307e-05,-5.742462e-06,-1.742606e-08,5.323487e-05,1.453003e-04
9.343800e-10,-1.102200e-09,8.483322e-06,3.072546e-05,-2.247691e-05,-5.741429e-06,-1.730434e-08,5.320237e-05,1.447692e-04
9.343900e-10,-1.138075e-09,8.482769e-06,3.070831e-05,-2.245993e-05,-5.740319e-06,-1.717801e-08,5.316824e-05,1.442210e-04
9.344000e-10,-1.173697e-09,8.482154e-06,3.069044e-05,-2.244220e-05,-5.739137e-06,-1.704739e-08,5.313263e-05,1.436585e-04
9.344100e-10,-1.208866e-09,8.481481e-06,3.067191e-05,-2.242381e-05,-5.737890e-06,-1.691279e-08,5.309572e-05,1.430840e-04
9.344200e-10,-1.243377e-09,8.480754e-06,3.065283e-05,-2.240484e-05,-5.736584e-06,-1.677456e-08,5.305767e-05,1.425002e-04
9.344300e-10,-1.277027e-09,8.479980e-06,3.063325e-05,-2.238539e-05,-5.735227e-06,-1.663304e-08,5.301864e-05,1.419098e-04
9.344400e-10,-1.309608e-09,8.479163e-06,3.061329e-05,-2.236552e-05,-5.733823e-06,-1.648860e-08,5.297881e-05,1.413153e-04
9.344500e-10,-1.340914e-09,8.478307e-06,3.059301e-05,-2.234534e-05,-5.732382e-06,-1.634159e-08,5.293836e-05,1.407194e-04
9.344600e-10,-1.370738e-09,8.477418e-06,3.057251e-05,-2.232493e-05,-5.730909e-06,-1.619241e-08,5.289744e-05,1.401246e-04
9.344700e-10,-1.398879e-09,8.476501e-06,3.055187e-05,-2.230437e-05,-5.729412e-06,-1.604143e-08,5.285625e-05,1.395334e-04
9.344800e-10,-1.425137e-09,8.475561e-06,3.053118e-05,-2.228376e-05,-5.727898e-06,-1.588903e-08,5.281494e-05,1.389485e-04
9.344900e-10,-1.449316e-09,8.474604e-06,3.051052e-05,-2.226317e-05,-5.726374e-06,-1.573561e-08,5.277369e-05,1.383722e-04
9.345000e-10,-1.471227e-09,8.473633e-06,3.048998e-05,-2.224269e-05,-5.724848e-06,-1.558156e-08,5.273267e-05,1.378069e-04
9.345100e-10,-1.490685e-09,8.472655e-06,3.046964e-05,-2.222241e-05,-5.723325e-06,-1.542725e-08,5.269205e-05,1.372550e-04
9.345200e-10,-1.507516e-09,8.471674e-06,3.044957e-05,-2.220240e-05,-5.721813e-06,-1.527308e-08,5.265197e-05,1.367186e-04
9.345300e-10,-1.521548e-09,8.470695e-06,3.042987e-05,-2.218275e-05,-5.720319e-06,-1.511943e-08,5.261261e-05,1.362001e-04
9.345400e-10,-1.532620e-09,8.469722e-06,3.041059e-05,-2.216352e-05,-5.718849e-06,-1.496666e-08,5.257412e-05,1.357013e-04
9.345500e-10,-1.540581e-09,8.468761e-06,3.039183e-05,-2.214480e-05,-5.717410e-06,-1.481516e-08,5.253663e-05,1.352244e-04
9.345600e-10,-1.545286e-09,8.467816e-06,3.037364e-05,-2.212666e-05,-5.716008e-06,-1.466527e-08,5.250030e-05,1.347711e-04
9.345700e-10,-1.546600e-09,8.466890e-06,3.035610e-05,-2.210916e-05,-5.714648e-06,-1.451736e-08,5.246526e-05,1.343434e-04
9.345800e-10,-1.544398e-09,8.465989e-06,3.033928e-05,-2.209237e-05,-5.713338e-06,-1.437177e-08,5.243165e-05,1.339427e-04
9.345900e-10,-1.538565e-09,8.465116e-06,3.032323e-05,-2.207635e-05,-5.712082e-06,-1.422883e-08,5.239958e-05,1.335707e-04
9.346000e-10,-1.528994e-09,8.464275e-06,3.030801e-05,-2.206117e-05,-5.710886e-06,-1.408887e-08,5.236918e-05,1.332289e-04
9.346100e-10,-1.515588e-09,8.463470e-06,3.029369e-05,-2.204687e-05,-5.709755e-06,-1.395220e-08,5.234055e-05,1.329184e-04
9.346200e-10,-1.498262e-09,8.462703e-06,3.028030e-05,-2.203351e-05,-5.708693e-06,-1.381912e-08,5.231381e-05,1.326406e-04
9.346300e-10,-1.476938e-09,8.461979e-06,3.026791e-05,-2.202113e-05,-5.707705e-06,-1.368992e-08,5.228905e-05,1.323965e-04
9.346400e-10,-1.451549e-09,8.461301e-06,3.025655e-05,-2.200979e-05,-5.706796e-06,-1.356487e-08,5.226635e-05,1.321871e-04
9.346500e-10,-1.422037e-09,8.460670e-06,3.024627e-05,-2.199953e-05,-5.705970e-06,-1.344424e-08,5.224580e-05,1.320131e-04
9.346600e-10,-1.388352e-09,8.460091e-06,3.023711e-05,-2.199037e-05,-5.705230e-06,-1.332828e-08,5.222747e-05,1.318752e-04
9.346700e-10,-1.350457e-09,8.459565e-06,3.022909e-05,-2.198235e-05,-5.704579e-06,-1.321721e-08,5.221144e-05,1.317741e-04
9.346800e-10,-1.308320e-09,8.459095e-06,3.022225e-05,-2.197551e-05,-5.704021e-06,-1.311126e-08,5.219775e-05,1.317101e-04
9.346900e-10,-1.261921e-09,8.458683e-06,3.021660e-05,-2.196986e-05,-5.703558e-06,-1.301065e-08,5.218646e-05,1.316835e-04
9.347000e-10,-1.211247e-09,8.458330e-06,3.021218e-05,-2.196543e-05,-5.703193e-06,-1.291554e-08,5.217761e-05,1.316945e-04
9.347100e-10,-1.156295e-09,8.458038e-06,3.020900e-05,-2.196223e-05,-5.702928e-06,-1.282613e-08,5.217124e-05,1.317431e-04
9.347200e-10,-1.097072e-09,8.457809e-06,3.020708e-05,-2.196028e-05,-5.702765e-06,-1.274257e-08,5.216735e-05,1.318292e-04
9.347300e-10,-1.033593e-09,8.457643e-06,3.020641e-05,-2.195958e-05,-5.702704e-06,-1.266501e-08,5.216599e-05,1.319525e-04
9.347400e-10,-9.658807e-10,8.457543e-06,3.020700e-05,-2.196014e-05,-5.702748e-06,-1.259356e-08,5.216714e-05,1.321127e-04
9.347500e-10,-8.939688e-10,8.457507e-06,3.020885e-05,-2.196195e-05,-5.702896e-06,-1.252835e-08,5.217080e-05,1.323092e-04
9.347600e-10,-8.178997e-10,8.457537e-06,3.021196e-05,-2.196501e-05,-5.703149e-06,-1.246946e-08,5.217697e-05,1.325414e-04
9.347700e-10,-7.377253e-10,8.457633e-06,3.021632e-05,-2.196931e-05,-5.703507e-06,-1.241696e-08,5.218563e-05,1.328085e-04
9.347800e-10,-6.535071e-10,8.457795e-06,3.022191e-05,-2.197483e-05,-5.703970e-06,-1.237092e-08,5.219674e-05,1.331094e-04
9.347900e-10,-5.653166e-10,8.458022e-06,3.022871e-05,-2.198156e-05,-5.704537e-06,-1.233137e-08,5.221027e-05,1.334432e-04
9.348000e-10,-4.732356e-10,8.458313e-06,3.023669e-05,-2.198946e-05,-5.705206e-06,-1.229832e-08,5.222616e-05,1.338087e-04
9.348100e-10,-3.773561e-10,8.458669e-06,3.024584e-05,-2.199852e-05,-5.705976e-06,-1.227178e-08,5.224436e-05,1.342044e-04
9.348200e-10,-2.777815e-10,8.459087e-06,3.025611e-05,-2.200869e-05,-5.706844e-06,-1.225172e-08,5.226480e-05,1.346289e-04
9.348300e-10,-1.746258e-10,8.459566e-06,3.026747e-05,-2.201994e-05,-5.707809e-06,-1.223809e-08,5.228740e-05,1.350806e-04
9.348400e-10,-6.801492e-11,8.460105e-06,3.027986e-05,-2.203221e-05,-5.708868e-06,-1.223084e-08,5.231208e-05,1.355579e-04
9.348500e-10,4.191354e-11,8.460701e-06,3.029326e-05,-2.204548e-05,-5.710016e-06,-1.222988e-08,5.233874e-05,1.360587e-04
9.348600e-10,1.550098e-10,8.461351e-06,3.030759e-05,-2.205967e-05,-5.711251e-06,-1.223510e-08,5.236727e-05,1.365812e-04
9.348700e-10,2.711119e-10,8.462054e-06,3.032282e-05,-2.207474e-05,-5.712568e-06,-1.224638e-08,5.239756e-05,1.371232e-04
9.348800e-10,3.900449e-10,8.462806e-06,3.033886e-05,-2.209062e-05,-5.713963e-06,-1.226355e-08,5.242949e-05,1.376826e-04
9.348900e-10,5.116214e-10,8.463604e-06,3.035567e-05,-2.210725e-05,-5.715431e-06,-1.228644e-08,5.246292e-05,1.382570e-04
9.349000e-10,6.356410e-10,8.464444e-06,3.037316e-05,-2.212456e-05,-5.716966e-06,-1.231487e-08,5.249771e-05,1.388442e-04
9.349100e-10,7.618905e-10,8.465322e-06,3.039127e-05,-2.214246e-05,-5.718563e-06,-1.234861e-08,5.253373e-05,1.394415e-04
9.349200e-10,8.901441e-10,8.466234e-06,3.040991e-05,-2.216089e-05,-5.720215e-06,-1.238741e-08,5.257080e-05,1.400465e-04
9.349300e-10,1.020163e-09,8.467176e-06,3.042902e-05,-2.217976e-05,-5.721917e-06,-1.243103e-08,5.260878e-05,1.406566e-04
9.349400e-10,1.151697e-09,8.468143e-06,3.044849e-05,-2.219900e-05,-5.723660e-06,-1.247918e-08,5.264749e-05,1.412691e-04
9.349500e-10,1.284483e-09,8.469130e-06,3.046826e-05,-2.221850e-05,-5.725439e-06,-1.253156e-08,5.268676e-05,1.418812e-04
9.349600e-10,1.418247e-09,8.470132e-06,3.048822e-05,-2.223819e-05,-5.727245e-06,-1.258784e-08,5.272641e-05,1.424903e-04
9.349700e-10,1.552704e-09,8.471143e-06,3.050830e-05,-2.225796e-05,-5.729072e-06,-1.264770e-08,5.276626e-05,1.430936e-04
9.349800e-10,1.687562e-09,8.472158e-06,3.052839e-05,-2.227774e-05,-5.730910e-06,-1.271078e-08,5.280613e-05,1.436884e-04
9.349900e-10,1.822515e-09,8.473172e-06,3.054840e-05,-2.229743e-05,-5.732752e-06,-1.277670e-08,5.284583e-05,1.442718e-04
9.350000e-10,1.957254e-09,8.474178e-06,3.056825e-05,-2.231692e-05,-5.734591e-06,-1.284510e-08,5.288517e-05,1.448413e-04
9.350100e-10,2.091461e-09,8.475172e-06,3.058783e-05,-2.233614e-05,-5.736417e-06,-1.291557e-08,5.292397e-05,1.453941e-04
9.350200e-10,2.224814e-09,8.476145e-06,3.060706e-05,-2.235497e-05,-5.738221e-06,-1.298772e-08,5.296203e-05,1.459275e-04
9.350300e-10,2.356985e-09,8.477094e-06,3.062583e-05,-2.237334e-05,-5.739997e-06,-1.306114e-08,5.299918e-05,1.464392e-04
9.350400e-10,2.487646e-09,8.478012e-06,3.064407e-05,-2.239115e-05,-5.741735e-06,-1.313541e-08,5.303523e-05,1.469265e-04
9.350500e-10,2.616468e-09,8.478893e-06,3.066169e-05,-2.240832e-05,-5.743427e-06,-1.321011e-08,5.307000e-05,1.473872e-04
9.350600e-10,2.743121e-09,8.479731e-06,3.067859e-05,-2.242475e-05,-5.745065e-06,-1.328483e-08,5.310334e-05,1.478190e-04
9.350700e-10,2.867280e-09,8.480521e-06,3.069469e-05,-2.244036e-05,-5.746641e-06,-1.335916e-08,5.313505e-05,1.482198e-04
9.350800e-10,2.988622e-09,8.481257e-06,3.070992e-05,-2.245508e-05,-5.748147e-06,-1.343268e-08,5.316501e-05,1.485876e-04
9.350900e-10,3.106833e-09,8.481934e-06,3.072421e-05,-2.246883e-05,-5.749576e-06,-1.350500e-08,5.319304e-05,1.489207e-04
9.351000e-10,3.221604e-09,8.482548e-06,3.073747e-05,-2.248154e-05,-5.750921e-06,-1.357571e-08,5.321901e-05,1.492175e-04
9.351100e-10,3.332638e-09,8.483093e-06,3.074965e-05,-2.249315e-05,-5.752175e-06,-1.364444e-08,5.324280e-05,1.494764e-04
9.351200e-10,3.439646e-09,8.483566e-06,3.076069e-05,-2.250359e-05,-5.753332e-06,-1.371082e-08,5.326429e-05,1.496961e-04
9.351300e-10,3.542356e-09,8.483961e-06,3.077054e-05,-2.251282e-05,-5.754385e-06,-1.377451e-08,5.328336e-05,1.498757e-04
9.351400e-10,3.640506e-09,8.484276e-06,3.077914e-05,-2.252078e-05,-5.755330e-06,-1.383516e-08,5.329992e-05,1.500143e-04
9.351500e-10,3.733854e-09,8.484508e-06,3.078645e-05,-2.252745e-05,-5.756162e-06,-1.389246e-08,5.331390e-05,1.501112e-04
9.351600e-10,3.822170e-09,8.484653e-06,3.079245e-05,-2.253277e-05,-5.756876e-06,-1.394614e-08,5.332523e-05,1.501659e-04
9.351700e-10,3.905247e-09,8.484709e-06,3.079711e-05,-2.253674e-05,-5.757470e-06,-1.399593e-08,5.333384e-05,1.501783e-04
9.351800e-10,3.982895e-09,8.484675e-06,3.080040e-05,-2.253932e-05,-5.757939e-06,-1.404158e-08,5.333972e-05,1.501483e-04
9.351900e-10,4.054942e-09,8.484549e-06,3.080231e-05,-2.254051e-05,-5.758281e-06,-1.408289e-08,5.334282e-05,1.500762e-04
9.352000e-10,4.121241e-09,8.484330e-06,3.080284e-05,-2.254031e-05,-5.758495e-06,-1.411968e-08,5.334315e-05,1.499622e-04
9.352100e-10,4.181663e-09,8.484018e-06,3.080199e-05,-2.253871e-05,-5.758579e-06,-1.415178e-08,5.334070e-05,1.498072e-04
9.352200e-10,4.236101e-09,8.483612e-06,3.079977e-05,-2.253573e-05,-5.758534e-06,-1.417908e-08,5.333550e-05,1.496118e-04
9.352300e-10,4.284471e-09,8.483114e-06,3.079619e-05,-2.253139e-05,-5.758358e-06,-1.420149e-08,5.332758e-05,1.493772e-04
9.352400e-10,4.326709e-09,8.482525e-06,3.079128e-05,-2.252570e-05,-5.758054e-06,-1.421893e-08,5.331698e-05,1.491045e-04
9.352500e-10,4.362774e-09,8.481846e-06,3.078506e-05,-2.251871e-05,-5.757622e-06,-1.423137e-08,5.330377e-05,1.487952e-04
9.352600e-10,4.392645e-09,8.481078e-06,3.077758e-05,-2.251044e-05,-5.757064e-06,-1.423880e-08,5.328802e-05,1.484507e-04
9.352700e-10,4.416322e-09,8.480226e-06,3.076887e-05,-2.250095e-05,-5.756383e-06,-1.424125e-08,5.326982e-05,1.480729e-04
9.352800e-10,4.433827e-09,8.479290e-06,3.075898e-05,-2.249027e-05,-5.755583e-06,-1.423878e-08,5.324925e-05,1.476635e-04
9.352900e-10,4.445199e-09,8.478276e-06,3.074797e-05,-2.247848e-05,-5.754666e-06,-1.423145e-08,5.322644e-05,1.472247e-04
9.353000e-10,4.450496e-09,8.477185e-06,3.073588e-05,-2.246561e-05,-5.753638e-06,-1.421937e-08,5.320150e-05,1.467586e-04
9.353100e-10,4.449793e-09,8.476023e-06,3.072280e-05,-2.245175e-05,-5.752502e-06,-1.420268e-08,5.317455e-05,1.462673e-04
9.353200e-10,4.443184e-09,8.474793e-06,3.070877e-05,-2.243696e-05,-5.751265e-06,-1.418152e-08,5.314573e-05,1.457532e-04
9.353300e-10,4.430775e-09,8.473501e-06,3.069388e-05,-2.242131e-05,-5.749931e-06,-1.415606e-08,5.311519e-05,1.452188e-04
9.353400e-10,4.412689e-09,8.472151e-06,3.067819e-05,-2.240488e-05,-5.748507e-06,-1.412651e-08,5.308307e-05,1.446666e-04
9.353500e-10,4.389059e-09,8.470748e-06,3.066179e-05,-2.238774e-05,-5.746999e-06,-1.409307e-08,5.304953e-05,1.440990e-04
9.353600e-10,4.360032e-09,8.469297e-06,3.064475e-05,-2.236999e-05,-5.745413e-06,-1.405598e-08,5.301473e-05,1.435187e-04
9.353700e-10,4.325764e-09,8.467804e-06,3.062715e-05,-2.235169e-05,-5.743756e-06,-1.401548e-08,5.297884e-05,1.429283e-04
9.353800e-10,4.286420e-09,8.466275e-06,3.060908e-05,-2.233294e-05,-5.742036e-06,-1.397182e-08,5.294202e-05,1.423304e-04
9.353900e-10,4.242174e-09,8.464715e-06,3.059062e-05,-2.231382e-05,-5.740260e-06,-1.392528e-08,5.290444e-05,1.417277e-04
9.354000e-10,4.193206e-09,8.463130e-06,3.057185e-05,-2.229441e-05,-5.738434e-06,-1.387612e-08,5.286627e-05,1.411228e-04
9.354100e-10,4.139700e-09,8.461526e-06,3.055287e-05,-2.227481e-05,-5.736567e-06,-1.382465e-08,5.282768e-05,1.405183e-04
9.354200e-10,4.081847e-09,8.459909e-06,3.053375e-05,-2.225510e-05,-5.734665e-06,-1.377114e-08,5.278885e-05,1.399167e-04
9.354300e-10,4.019840e-09,8.458284e-06,3.051458e-05,-2.223537e-05,-5.732737e-06,-1.371589e-08,5.274994e-05,1.393206e-04
9.354400e-10,3.953872e-09,8.456657e-06,3.049544e-05,-2.221569e-05,-5.730790e-06,-1.365921e-08,5.271113e-05,1.387325e-04
9.354500e-10,3.884141e-09,8.455035e-06,3.047641e-05,-2.219616e-05,-5.728831e-06,-1.360138e-08,5.267257e-05,1.381548e-04
9.354600e-10,3.810843e-09,8.453422e-06,3.045758e-05,-2.217685e-05,-5.726868e-06,-1.354271e-08,5.263444e-05,1.375899e-04
9.354700e-10,3.734175e-09,8.451824e-06,3.043903e-05,-2.215785e-05,-5.724908e-06,-1.348349e-08,5.259688e-05,1.370400e-04
9.354800e-10,3.654333e-09,8.450248e-06,3.042083e-05,-2.213923e-05,-5.722959e-06,-1.342401e-08,5.256007e-05,1.365073e-04
9.354900e-10,3.571511e-09,8.448697e-06,3.040306e-05,-2.212108e-05,-5.721027e-06,-1.336457e-08,5.252414e-05,1.359939e-04
9.355000e-10,3.485900e-09,8.447178e-06,3.038579e-05,-2.210345e-05,-5.719120e-06,-1.330545e-08,5.248924e-05,1.355018e-04
9.355100e-10,3.397690e-09,8.445695e-06,3.036909e-05,-2.208643e-05,-5.717244e-06,-1.324691e-08,5.245552e-05,1.350330e-04
9.355200e-10,3.307068e-09,8.444253e-06,3.035303e-05,-2.207009e-05,-5.715406e-06,-1.318924e-08,5.242311e-05,1.345892e-04
9.355300e-10,3.214217e-09,8.442857e-06,3.033767e-05,-2.205447e-05,-5.713612e-06,-1.313269e-08,5.239214e-05,1.341722e-04
9.355400e-10,3.119318e-09,8.441512e-06,3.032307e-05,-2.203966e-05,-5.711868e-06,-1.307752e-08,5.236273e-05,1.337835e-04
9.355500e-10,3.022547e-09,8.440221e-06,3.030929e-05,-2.202570e-05,-5.710181e-06,-1.302396e-08,5.233499e-05,1.334246e-04
9.355600e-10,2.924078e-09,8.438989e-06,3.029639e-05,-2.201265e-05,-5.708555e-06,-1.297225e-08,5.230904e-05,1.330968e-04
9.355700e-10,2.824079e-09,8.437820e-06,3.028442e-05,-2.200055e-05,-5.706996e-06,-1.292261e-08,5.228497e-05,1.328014e-04
9.355800e-10,2.722716e-09,8.436717e-06,3.027342e-05,-2.198947e-05,-5.705510e-06,-1.287526e-08,5.226289e-05,1.325394e-04
9.355900e-10,2.620151e-09,8.435683e-06,3.026344e-05,-2.197944e-05,-5.704100e-06,-1.283038e-08,5.224288e-05,1.323119e-04
9.356000e-10,2.516543e-09,8.434723e-06,3.025451e-05,-2.197050e-05,-5.702772e-06,-1.278817e-08,5.222501e-05,1.321196e-04
9.356100e-10,2.412044e-09,8.433838e-06,3.024668e-05,-2.196269e-05,-5.701529e-06,-1.274881e-08,5.220936e-05,1.319633e-04
9.356200e-10,2.306806e-09,8.433033e-06,3.023997e-05,-2.195603e-05,-5.700376e-06,-1.271245e-08,5.219600e-05,1.318436e-04
9.356300e-10,2.200976e-09,8.432308e-06,3.023442e-05,-2.195056e-05,-5.699317e-06,-1.267924e-08,5.218498e-05,1.317609e-04
9.356400e-10,2.094695e-09,8.431666e-06,3.023004e-05,-2.194629e-05,-5.698353e-06,-1.264932e-08,5.217633e-05,1.317156e-04
9.356500e-10,1.988104e-09,8.431110e-06,3.022686e-05,-2.194326e-05,-5.697489e-06,-1.262282e-08,5.217012e-05,1.317078e-04
9.356600e-10,1.881336e-09,8.430642e-06,3.022489e-05,-2.194147e-05,-5.696727e-06,-1.259985e-08,5.216636e-05,1.317376e-04
9.356700e-10,1.774524e-09,8.430262e-06,3.022414e-05,-2.194093e-05,-5.696069e-06,-1.258049e-08,5.216507e-05,1.318048e-04
9.356800e-10,1.667794e-09,8.429971e-06,3.022463e-05,-2.194165e-05,-5.695517e-06,-1.256484e-08,5.216628e-05,1.319093e-04
9.356900e-10,1.561268e-09,8.429772e-06,3.022634e-05,-2.194363e-05,-5.695073e-06,-1.255295e-08,5.216997e-05,1.320507e-04
9.357000e-10,1.455065e-09,8.429664e-06,3.022929e-05,-2.194687e-05,-5.694737e-06,-1.254488e-08,5.217616e-05,1.322285e-04
9.357100e-10,1.349297e-09,8.429649e-06,3.023345e-05,-2.195136e-05,-5.694511e-06,-1.254066e-08,5.218482e-05,1.324420e-04
9.357200e-10,1.244071e-09,8.429725e-06,3.023883e-05,-2.195709e-05,-5.694395e-06,-1.254032e-08,5.219592e-05,1.326905e-04
9.357300e-10,1.139492e-09,8.429894e-06,3.024541e-05,-2.196404e-05,-5.694389e-06,-1.254387e-08,5.220945e-05,1.329730e-04
9.357400e-10,1.035653e-09,8.430154e-06,3.025316e-05,-2.197219e-05,-5.694492e-06,-1.255128e-08,5.222535e-05,1.332886e-04
9.357500e-10,9.326459e-10,8.430505e-06,3.026206e-05,-2.198152e-05,-5.694705e-06,-1.256252e-08,5.224358e-05,1.336360e-04
9.357600e-10,8.305528e-10,8.430946e-06,3.027209e-05,-2.199199e-05,-5.695024e-06,-1.257756e-08,5.226407e-05,1.340138e-04
9.357700e-10,7.294495e-10,8.431475e-06,3.028319e-05,-2.200356e-05,-5.695450e-06,-1.259633e-08,5.228676e-05,1.344207e-04
9.357800e-10,6.294034e-10,8.432091e-06,3.029535e-05,-2.201621e-05,-5.695980e-06,-1.261875e-08,5.231155e-05,1.348551e-04
9.357900e-10,5.304740e-10,8.432792e-06,3.030851e-05,-2.202987e-05,-5.696611e-06,-1.264471e-08,5.233838e-05,1.353152e-04
9.358000e-10,4.327115e-10,8.433575e-06,3.032262e-05,-2.204451e-05,-5.697341e-06,-1.267409e-08,5.236713e-05,1.357992e-04
9.358100e-10,3.361571e-10,8.434438e-06,3.033763e-05,-2.206007e-05,-5.698166e-06,-1.270676e-08,5.239770e-05,1.363052e-04
9.358200e-10,2.408420e-10,8.435378e-06,3.035348e-05,-2.207649e-05,-5.699083e-06,-1.274256e-08,5.242997e-05,1.368311e-04
9.358300e-10,1.467871e-10,8.436391e-06,3.037012e-05,-2.209370e-05,-5.700088e-06,-1.278131e-08,5.246382e-05,1.373747e-04
9.358400e-10,5.400277e-11,8.437474e-06,3.038747e-05,-2.211164e-05,-5.701175e-06,-1.282281e-08,5.249911e-05,1.379338e-04
9.358500e-10,-3.751133e-11,8.438623e-06,3.040547e-05,-2.213024e-05,-5.702340e-06,-1.286684e-08,5.253571e-05,1.385060e-04
9.358600e-10,-1.277668e-10,8.439833e-06,3.042403e-05,-2.214942e-05,-5.703577e-06,-1.291318e-08,5.257346e-05,1.390888e-04
9.358700e-10,-2.167863e-10,8.441100e-06,3.044310e-05,-2.216911e-05,-5.704881e-06,-1.296156e-08,5.261220e-05,1.396798e-04
9.358800e-10,-3.046039e-10,8.442420e-06,3.046257e-05,-2.218921e-05,-5.706246e-06,-1.301172e-08,5.265178e-05,1.402763e-04
9.358900e-10,-3.912645e-10,8.443786e-06,3.048238e-05,-2.220965e-05,-5.707665e-06,-1.306335e-08,5.269203e-05,1.408756e-04
9.359000e-10,-4.768243e-10,8.445194e-06,3.050242e-05,-2.223034e-05,-5.709131e-06,-1.311616e-08,5.273276e-05,1.414752e-04
9.359100e-10,-5.613497e-10,8.446638e-06,3.052262e-05,-2.225119e-05,-5.710637e-06,-1.316983e-08,5.277381e-05,1.420723e-04
9.359200e-10,-6.449176e-10,8.448112e-06,3.054289e-05,-2.227210e-05,-5.712176e-06,-1.322401e-08,5.281499e-05,1.426641e-04
9.359300e-10,-7.276141e-10,8.449609e-06,3.056313e-05,-2.229298e-05,-5.713740e-06,-1.327835e-08,5.285611e-05,1.432480e-04
9.359400e-10,-8.095343e-10,8.451125e-06,3.058324e-05,-2.231374e-05,-5.715321e-06,-1.333249e-08,5.289699e-05,1.438211e-04
9.359500e-10,-8.907813e-10,8.452652e-06,3.060315e-05,-2.233429e-05,-5.716912e-06,-1.338605e-08,5.293743e-05,1.443808e-04
9.359600e-10,-9.714653e-10,8.454184e-06,3.062274e-05,-2.235452e-05,-5.718504e-06,-1.343866e-08,5.297726e-05,1.449244e-04
9.359700e-10,-1.051702e-09,8.455714e-06,3.064193e-05,-2.237434e-05,-5.720089e-06,-1.348993e-08,5.301627e-05,1.454494e-04
9.359800e-10,-1.131613e-09,8.457236e-06,3.066063e-05,-2.239366e-05,-5.721659e-06,-1.353946e-08,5.305430e-05,1.459531e-04
9.359900e-10,-1.211321e-09,8.458744e-06,3.067875e-05,-2.241239e-05,-5.723206e-06,-1.358685e-08,5.309114e-05,1.464332e-04
9.360000e-10,-1.290953e-09,8.460230e-06,3.069620e-05,-2.243044e-05,-5.724721e-06,-1.363172e-08,5.312664e-05,1.468872e-04
9.360100e-10,-1.370637e-09,8.461688e-06,3.071289e-05,-2.244772e-05,-5.726197e-06,-1.367366e-08,5.316061e-05,1.473130e-04
9.360200e-10,-1.450498e-09,8.463112e-06,3.072874e-05,-2.246415e-05,-5.727626e-06,-1.371230e-08,5.319289e-05,1.477085e-04
9.360300e-10,-1.530659e-09,8.464497e-06,3.074368e-05,-2.247964e-05,-5.728999e-06,-1.374724e-08,5.322332e-05,1.480716e-04
9.360400e-10,-1.611242e-09,8.465835e-06,3.075762e-05,-2.249413e-05,-5.730311e-06,-1.377812e-08,5.325175e-05,1.484007e-04
9.360500e-10,-1.692360e-09,8.467121e-06,3.077050e-05,-2.250754e-05,-5.731554e-06,-1.380458e-08,5.327804e-05,1.486940e-04
9.360600e-10,-1.774121e-09,8.468350e-06,3.078226e-05,-2.251980e-05,-5.732721e-06,-1.382627e-08,5.330206e-05,1.489501e-04
9.360700e-10,-1.856625e-09,8.469517e-06,3.079283e-05,-2.253086e-05,-5.733805e-06,-1.384287e-08,5.332369e-05,1.491677e-04
9.360800e-10,-1.939960e-09,8.470616e-06,3.080216e-05,-2.254066e-05,-5.734802e-06,-1.385406e-08,5.334282e-05,1.493458e-04
9.360900e-10,-2.024206e-09,8.471644e-06,3.081021e-05,-2.254916e-05,-5.735706e-06,-1.385955e-08,5.335937e-05,1.494834e-04
9.361000e-10,-2.109428e-09,8.472597e-06,3.081693e-05,-2.255631e-05,-5.736511e-06,-1.385909e-08,5.337324e-05,1.495800e-04
9.361100e-10,-2.195680e-09,8.473470e-06,3.082229e-05,-2.256209e-05,-5.737214e-06,-1.385244e-08,5.338438e-05,1.496350e-04
9.361200e-10,-2.283000e-09,8.474260e-06,3.082627e-05,-2.256645e-05,-5.737811e-06,-1.383936e-08,5.339272e-05,1.496482e-04
9.361300e-10,-2.371411e-09,8.474966e-06,3.082884e-05,-2.256939e-05,-5.738299e-06,-1.381969e-08,5.339823e-05,1.496197e-04
9.361400e-10,-2.460922e-09,8.475585e-06,3.083000e-05,-2.257089e-05,-5.738675e-06,-1.379327e-08,5.340089e-05,1.495494e-04
9.361500e-10,-2.551524e-09,8.476114e-06,3.082973e-05,-2.257095e-05,-5.738938e-06,-1.375997e-08,5.340068e-05,1.494380e-04
9.361600e-10,-2.643191e-09,8.476553e-06,3.082804e-05,-2.256956e-05,-5.739085e-06,-1.371968e-08,5.339761e-05,1.492859e-04
