time,"I(LT11)","I(LT13)","I(LT14)","I(LTN81)","I(LTN131)"
4.005600e-10,2.868211e-04,3.638567e-05,1.577120e-05,1.486864e-04,5.215686e-05
4.005700e-10,2.875987e-04,3.718224e-05,1.592882e-05,1.490806e-04,5.311105e-05
4.005800e-10,2.884249e-04,3.798207e-05,1.616708e-05,1.494952e-04,5.414916e-05
4.005900e-10,2.892956e-04,3.878338e-05,1.648670e-05,1.499276e-04,5.527008e-05
4.006000e-10,2.902065e-04,3.958437e-05,1.688805e-05,1.503754e-04,5.647241e-05
4.006100e-10,2.911528e-04,4.038321e-05,1.737123e-05,1.508360e-04,5.775445e-05
4.006200e-10,2.921300e-04,4.117811e-05,1.793606e-05,1.513067e-04,5.911417e-05
4.006300e-10,2.931329e-04,4.196724e-05,1.858203e-05,1.517848e-04,6.054927e-05
4.006400e-10,2.941566e-04,4.274879e-05,1.930835e-05,1.522674e-04,6.205714e-05
4.006500e-10,2.951958e-04,4.352093e-05,2.011395e-05,1.527518e-04,6.363488e-05
4.006600e-10,2.962450e-04,4.428186e-05,2.099745e-05,1.532352e-04,6.527931e-05
4.006700e-10,2.972990e-04,4.502977e-05,2.195720e-05,1.537145e-04,6.698697e-05
4.006800e-10,2.983521e-04,4.576284e-05,2.299127e-05,1.541871e-04,6.875411e-05
4.006900e-10,2.993988e-04,4.647930e-05,2.409742e-05,1.546500e-04,7.057672e-05
4.007000e-10,3.004336e-04,4.717736e-05,2.527316e-05,1.551005e-04,7.245052e-05
4.007100e-10,3.014508e-04,4.785526e-05,2.651573e-05,1.555358e-04,7.437098e-05
4.007200e-10,3.024451e-04,4.851126e-05,2.782206e-05,1.559532e-04,7.633332e-05
4.007300e-10,3.034110e-04,4.914366e-05,2.918885e-05,1.563501e-04,7.833251e-05
4.007400e-10,3.043432e-04,4.975076e-05,3.061253e-05,1.567239e-04,8.036329e-05
4.007500e-10,3.052364e-04,5.033093e-05,3.208925e-05,1.570722e-04,8.242017e-05
4.007600e-10,3.060858e-04,5.088255e-05,3.361493e-05,1.573927e-04,8.449748e-05
4.007700e-10,3.068864e-04,5.140407e-05,3.518523e-05,1.576832e-04,8.658930e-05
4.007800e-10,3.076336e-04,5.189400e-05,3.679558e-05,1.579417e-04,8.868957e-05
4.007900e-10,3.083232e-04,5.235088e-05,3.844116e-05,1.581662e-04,9.079204e-05
4.008000e-10,3.089510e-04,5.277335e-05,4.011696e-05,1.583550e-04,9.289030e-05
4.008100e-10,3.095133e-04,5.316010e-05,4.181771e-05,1.585066e-04,9.497782e-05
4.008200e-10,3.100066e-04,5.350994e-05,4.353798e-05,1.586196e-04,9.704792e-05
4.008300e-10,3.104278e-04,5.382174e-05,4.527213e-05,1.586928e-04,9.909387e-05
4.008400e-10,3.107741e-04,5.409449e-05,4.701434e-05,1.587251e-04,1.011088e-04
4.008500e-10,3.110432e-04,5.432728e-05,4.875865e-05,1.587158e-04,1.030859e-04
4.008600e-10,3.112331e-04,5.451932e-05,5.049894e-05,1.586643e-04,1.050183e-04
4.008700e-10,3.113422e-04,5.466996e-05,5.222897e-05,1.585701e-04,1.068989e-04
4.008800e-10,3.113693e-04,5.477868e-05,5.394241e-05,1.584331e-04,1.087211e-04
4.008900e-10,3.113137e-04,5.484509e-05,5.563284e-05,1.582533e-04,1.104779e-04
4.009000e-10,3.111751e-04,5.486898e-05,5.729380e-05,1.580309e-04,1.121628e-04
4.009100e-10,3.109535e-04,5.485028e-05,5.891878e-05,1.577663e-04,1.137691e-04
4.009200e-10,3.106495e-04,5.478908e-05,6.050131e-05,1.574601e-04,1.152904e-04
4.009300e-10,3.102640e-04,5.468567e-05,6.203491e-05,1.571132e-04,1.167206e-04
4.009400e-10,3.097983e-04,5.454049e-05,6.351320e-05,1.567265e-04,1.180537e-04
4.009500e-10,3.092541e-04,5.435418e-05,6.492987e-05,1.563012e-04,1.192840e-04
4.009600e-10,3.086335e-04,5.412753e-05,6.627877e-05,1.558386e-04,1.204063e-04
4.009700e-10,3.079390e-04,5.386156e-05,6.755389e-05,1.553404e-04,1.214155e-04
4.009800e-10,3.071734e-04,5.355744e-05,6.874945e-05,1.548080e-04,1.223069e-04
4.009900e-10,3.063399e-04,5.321651e-05,6.985988e-05,1.542434e-04,1.230764e-04
4.010000e-10,3.054420e-04,5.284032e-05,7.087993e-05,1.536485e-04,1.237203e-04
4.010100e-10,3.044832e-04,5.243057e-05,7.180462e-05,1.530254e-04,1.242352e-04
4.010200e-10,3.034678e-04,5.198911e-05,7.262934e-05,1.523762e-04,1.246185e-04
4.010300e-10,3.023999e-04,5.151796e-05,7.334987e-05,1.517031e-04,1.248678e-04
4.010400e-10,3.012840e-04,5.101926e-05,7.396240e-05,1.510087e-04,1.249817e-04
4.010500e-10,3.001247e-04,5.049530e-05,7.446355e-05,1.502952e-04,1.249588e-04
4.010600e-10,2.989269e-04,4.994847e-05,7.485043e-05,1.495653e-04,1.247989e-04
4.010700e-10,2.976956e-04,4.938123e-05,7.512065e-05,1.488214e-04,1.245019e-04
4.010800e-10,2.964357e-04,4.879617e-05,7.527234e-05,1.480661e-04,1.240685e-04
4.010900e-10,2.951525e-04,4.819588e-05,7.530417e-05,1.473020e-04,1.235000e-04
4.011000e-10,2.938511e-04,4.758303e-05,7.521536e-05,1.465318e-04,1.227984e-04
4.011100e-10,2.925369e-04,4.696029e-05,7.500570e-05,1.457581e-04,1.219660e-04
4.011200e-10,2.912150e-04,4.633034e-05,7.467555e-05,1.449834e-04,1.210059e-04
4.011300e-10,2.898908e-04,4.569583e-05,7.422584e-05,1.442104e-04,1.199217e-04
4.011400e-10,2.885693e-04,4.505937e-05,7.365808e-05,1.434417e-04,1.187174e-04
4.011500e-10,2.872559e-04,4.442350e-05,7.297432e-05,1.426797e-04,1.173978e-04
4.011600e-10,2.859556e-04,4.379071e-05,7.217717e-05,1.419270e-04,1.159679e-04
4.011700e-10,2.846734e-04,4.316336e-05,7.126979e-05,1.411859e-04,1.144331e-04
4.011800e-10,2.834141e-04,4.254372e-05,7.025583e-05,1.404589e-04,1.127995e-04
4.011900e-10,2.821825e-04,4.193392e-05,6.913943e-05,1.397481e-04,1.110734e-04
4.012000e-10,2.809832e-04,4.133597e-05,6.792519e-05,1.390559e-04,1.092612e-04
4.012100e-10,2.798207e-04,4.075172e-05,6.661815e-05,1.383843e-04,1.073699e-04
4.012200e-10,2.786992e-04,4.018285e-05,6.522372e-05,1.377353e-04,1.054066e-04
4.012300e-10,2.776228e-04,3.963088e-05,6.374769e-05,1.371109e-04,1.033786e-04
4.012400e-10,2.765954e-04,3.909717e-05,6.219613e-05,1.365129e-04,1.012933e-04
4.012500e-10,2.756207e-04,3.858290e-05,6.057542e-05,1.359431e-04,9.915832e-05
4.012600e-10,2.747021e-04,3.808906e-05,5.889216e-05,1.354030e-04,9.698122e-05
4.012700e-10,2.738430e-04,3.761649e-05,5.715314e-05,1.348941e-04,9.476963e-05
4.012800e-10,2.730462e-04,3.716583e-05,5.536530e-05,1.344179e-04,9.253113e-05
4.012900e-10,2.723147e-04,3.673757e-05,5.353567e-05,1.339756e-04,9.027324e-05
4.013000e-10,2.716508e-04,3.633202e-05,5.167138e-05,1.335683e-04,8.800340e-05
4.013100e-10,2.710570e-04,3.594933e-05,4.977955e-05,1.331971e-04,8.572888e-05
4.013200e-10,2.705351e-04,3.558951e-05,4.786732e-05,1.328628e-04,8.345683e-05
4.013300e-10,2.700871e-04,3.525241e-05,4.594173e-05,1.325663e-04,8.119414e-05
4.013400e-10,2.697143e-04,3.493775e-05,4.400979e-05,1.323081e-04,7.894754e-05
4.013500e-10,2.694179e-04,3.464511e-05,4.207836e-05,1.320888e-04,7.672346e-05
4.013600e-10,2.691991e-04,3.437396e-05,4.015414e-05,1.319087e-04,7.452810e-05
4.013700e-10,2.690583e-04,3.412366e-05,3.824369e-05,1.317682e-04,7.236734e-05
4.013800e-10,2.689961e-04,3.389346e-05,3.635333e-05,1.316672e-04,7.024678e-05
4.013900e-10,2.690125e-04,3.368252e-05,3.448917e-05,1.316058e-04,6.817169e-05
4.014000e-10,2.691074e-04,3.348992e-05,3.265709e-05,1.315838e-04,6.614701e-05
4.014100e-10,2.692803e-04,3.331466e-05,3.086268e-05,1.316009e-04,6.417734e-05
4.014200e-10,2.695306e-04,3.315568e-05,2.911126e-05,1.316567e-04,6.226695e-05
4.014300e-10,2.698572e-04,3.301186e-05,2.740788e-05,1.317506e-04,6.041974e-05
4.014400e-10,2.702588e-04,3.288202e-05,2.575725e-05,1.318819e-04,5.863927e-05
4.014500e-10,2.707338e-04,3.276494e-05,2.416380e-05,1.320499e-04,5.692874e-05
4.014600e-10,2.712804e-04,3.265938e-05,2.263163e-05,1.322534e-04,5.529101e-05
4.014700e-10,2.718965e-04,3.256405e-05,2.116451e-05,1.324915e-04,5.372857e-05
4.014800e-10,2.725796e-04,3.247765e-05,1.976591e-05,1.327629e-04,5.224356e-05
4.014900e-10,2.733270e-04,3.239885e-05,1.843895e-05,1.330663e-04,5.083779e-05
4.015000e-10,2.741358e-04,3.232631e-05,1.718642e-05,1.334001e-04,4.951272e-05
4.015100e-10,2.750027e-04,3.225869e-05,1.601079e-05,1.337628e-04,4.826948e-05
4.015200e-10,2.759243e-04,3.219464e-05,1.491420e-05,1.341526e-04,4.710885e-05
4.015300e-10,2.768968e-04,3.213283e-05,1.389848e-05,1.345678e-04,4.603131e-05
4.015400e-10,2.779162e-04,3.207190e-05,1.296512e-05,1.350063e-04,4.503702e-05
4.015500e-10,2.789784e-04,3.201054e-05,1.211529e-05,1.354661e-04,4.412582e-05
4.015600e-10,2.800789e-04,3.194742e-05,1.134986e-05,1.359450e-04,4.329728e-05
4.015700e-10,2.812130e-04,3.188125e-05,1.066938e-05,1.364409e-04,4.255064e-05
4.015800e-10,2.823760e-04,3.181077e-05,1.007411e-05,1.369513e-04,4.188488e-05
4.015900e-10,2.835628e-04,3.173472e-05,9.563990e-06,1.374739e-04,4.129871e-05
4.016000e-10,2.847683e-04,3.165190e-05,9.138673e-06,1.380062e-04,4.079057e-05
4.016100e-10,2.859871e-04,3.156111e-05,8.797525e-06,1.385456e-04,4.035864e-05
4.016200e-10,2.872139e-04,3.146123e-05,8.539623e-06,1.390895e-04,4.000086e-05
4.016300e-10,2.884432e-04,3.135116e-05,8.363767e-06,1.396353e-04,3.971493e-05
4.016400e-10,2.896694e-04,3.122985e-05,8.268483e-06,1.401804e-04,3.949833e-05
4.016500e-10,2.908868e-04,3.109630e-05,8.252027e-06,1.407220e-04,3.934832e-05
4.016600e-10,2.920898e-04,3.094958e-05,8.312393e-06,1.412574e-04,3.926197e-05
4.016700e-10,2.932728e-04,3.078882e-05,8.447322e-06,1.417841e-04,3.923614e-05
4.016800e-10,2.944302e-04,3.061320e-05,8.654299e-06,1.422992e-04,3.926750e-05
4.016900e-10,2.955564e-04,3.042201e-05,8.930568e-06,1.428002e-04,3.935258e-05
4.017000e-10,2.966460e-04,3.021458e-05,9.273136e-06,1.432846e-04,3.948771e-05
4.017100e-10,2.976937e-04,2.999033e-05,9.678779e-06,1.437497e-04,3.966911e-05
4.017200e-10,2.986943e-04,2.974880e-05,1.014405e-05,1.441931e-04,3.989285e-05
4.017300e-10,2.996429e-04,2.948959e-05,1.066529e-05,1.446126e-04,4.015488e-05
4.017400e-10,3.005346e-04,2.921241e-05,1.123863e-05,1.450057e-04,4.045103e-05
4.017500e-10,3.013649e-04,2.891707e-05,1.186000e-05,1.453704e-04,4.077707e-05
4.017600e-10,3.021297e-04,2.860349e-05,1.252517e-05,1.457047e-04,4.112866e-05
4.017700e-10,3.028248e-04,2.827172e-05,1.322970e-05,1.460067e-04,4.150142e-05
4.017800e-10,3.034466e-04,2.792190e-05,1.396902e-05,1.462745e-04,4.189092e-05
4.017900e-10,3.039918e-04,2.755430e-05,1.473840e-05,1.465068e-04,4.229270e-05
4.018000e-10,3.044575e-04,2.716932e-05,1.553297e-05,1.467020e-04,4.270228e-05
4.018100e-10,3.048409e-04,2.676747e-05,1.634775e-05,1.468589e-04,4.311522e-05
4.018200e-10,3.051400e-04,2.634942e-05,1.717766e-05,1.469765e-04,4.352708e-05
4.018300e-10,3.053529e-04,2.591593e-05,1.801756e-05,1.470539e-04,4.393348e-05
4.018400e-10,3.054782e-04,2.546791e-05,1.886221e-05,1.470905e-04,4.433012e-05
4.018500e-10,3.055150e-04,2.500639e-05,1.970638e-05,1.470858e-04,4.471277e-05
4.018600e-10,3.054627e-04,2.453254e-05,2.054479e-05,1.470395e-04,4.507733e-05
4.018700e-10,3.053212e-04,2.404764e-05,2.137220e-05,1.469516e-04,4.541984e-05
4.018800e-10,3.050908e-04,2.355309e-05,2.218338e-05,1.468222e-04,4.573647e-05
4.018900e-10,3.047723e-04,2.305042e-05,2.297320e-05,1.466517e-04,4.602362e-05
4.019000e-10,3.043667e-04,2.254124e-05,2.373660e-05,1.464405e-04,4.627784e-05
4.019100e-10,3.038758e-04,2.202730e-05,2.446866e-05,1.461895e-04,4.649596e-05
4.019200e-10,3.033014e-04,2.151041e-05,2.516460e-05,1.458996e-04,4.667501e-05
4.019300e-10,3.026459e-04,2.099249e-05,2.581983e-05,1.455718e-04,4.681232e-05
4.019400e-10,3.019120e-04,2.047552e-05,2.642998e-05,1.452075e-04,4.690550e-05
4.019500e-10,3.011028e-04,1.996153e-05,2.699094e-05,1.448081e-04,4.695247e-05
4.019600e-10,3.002218e-04,1.945263e-05,2.749885e-05,1.443751e-04,4.695148e-05
4.019700e-10,2.992725e-04,1.895095e-05,2.795016e-05,1.439104e-04,4.690112e-05
4.019800e-10,2.982591e-04,1.845864e-05,2.834168e-05,1.434159e-04,4.680032e-05
4.019900e-10,2.971857e-04,1.797785e-05,2.867055e-05,1.428934e-04,4.664840e-05
4.020000e-10,2.960569e-04,1.751075e-05,2.893430e-05,1.423453e-04,4.644505e-05
4.020100e-10,2.948774e-04,1.705946e-05,2.913086e-05,1.417736e-04,4.619033e-05
4.020200e-10,2.936520e-04,1.662608e-05,2.925861e-05,1.411807e-04,4.588469e-05
4.020300e-10,2.923858e-04,1.621264e-05,2.931634e-05,1.405690e-04,4.552898e-05
4.020400e-10,2.910840e-04,1.582112e-05,2.930329e-05,1.399410e-04,4.512441e-05
4.020500e-10,2.897518e-04,1.545341e-05,2.921918e-05,1.392990e-04,4.467259e-05
4.020600e-10,2.883946e-04,1.511130e-05,2.906419e-05,1.386458e-04,4.417549e-05
4.020700e-10,2.870178e-04,1.479648e-05,2.883895e-05,1.379837e-04,4.363543e-05
4.020800e-10,2.856267e-04,1.451051e-05,2.854458e-05,1.373155e-04,4.305508e-05
4.020900e-10,2.842267e-04,1.425482e-05,2.818262e-05,1.366436e-04,4.243745e-05
4.021000e-10,2.828233e-04,1.403072e-05,2.775510e-05,1.359706e-04,4.178582e-05
4.021100e-10,2.814217e-04,1.383935e-05,2.726444e-05,1.352990e-04,4.110379e-05
4.021200e-10,2.800272e-04,1.368169e-05,2.671350e-05,1.346314e-04,4.039520e-05
4.021300e-10,2.786449e-04,1.355859e-05,2.610553e-05,1.339701e-04,3.966413e-05
4.021400e-10,2.772799e-04,1.347072e-05,2.544414e-05,1.333177e-04,3.891486e-05
4.021500e-10,2.759370e-04,1.341858e-05,2.473329e-05,1.326764e-04,3.815187e-05
4.021600e-10,2.746210e-04,1.340252e-05,2.397723e-05,1.320485e-04,3.737975e-05
4.021700e-10,2.733364e-04,1.342272e-05,2.318052e-05,1.314362e-04,3.660324e-05
4.021800e-10,2.720878e-04,1.347920e-05,2.234795e-05,1.308416e-04,3.582715e-05
4.021900e-10,2.708792e-04,1.357182e-05,2.148452e-05,1.302668e-04,3.505635e-05
4.022000e-10,2.697147e-04,1.370031e-05,2.059543e-05,1.297136e-04,3.429574e-05
4.022100e-10,2.685981e-04,1.386422e-05,1.968600e-05,1.291839e-04,3.355022e-05
4.022200e-10,2.675330e-04,1.406299e-05,1.876165e-05,1.286794e-04,3.282465e-05
4.022300e-10,2.665226e-04,1.429593e-05,1.782791e-05,1.282017e-04,3.212384e-05
4.022400e-10,2.655701e-04,1.456220e-05,1.689032e-05,1.277523e-04,3.145252e-05
4.022500e-10,2.646784e-04,1.486088e-05,1.595443e-05,1.273326e-04,3.081531e-05
4.022600e-10,2.638500e-04,1.519092e-05,1.502577e-05,1.269439e-04,3.021669e-05
4.022700e-10,2.630872e-04,1.555119e-05,1.410980e-05,1.265872e-04,2.966099e-05
4.022800e-10,2.623922e-04,1.594046e-05,1.321193e-05,1.262637e-04,2.915239e-05
4.022900e-10,2.617668e-04,1.635745e-05,1.233741e-05,1.259743e-04,2.869485e-05
4.023000e-10,2.612126e-04,1.680077e-05,1.149139e-05,1.257196e-04,2.829215e-05
4.023100e-10,2.607308e-04,1.726900e-05,1.067885e-05,1.255003e-04,2.794784e-05
4.023200e-10,2.603224e-04,1.776066e-05,9.904593e-06,1.253170e-04,2.766525e-05
