time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(I_REPLAY)","I(I_IBIAS)","V(IN)","V(OUT)","I(R_LOAD)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)"
9.755000e-11,3.544895e-01,-1.755447e-04,1.367066e-05,6.953462e-01,-5.561896e-06,2.360755e-05,5.116317e-01,-9.103271e-06,2.631144e-05,1.367066e-05,3.500000e-05,-1.878708e-04,-6.660033e-06,-6.660033e-07,1.367066e-05,-6.660033e-07,-9.768345e-06,2.523165e-05,3.500000e-05,-1.685423e-07,-4.137850e-07
9.756250e-11,3.478022e-01,-1.766274e-04,1.356319e-05,6.951391e-01,-5.314825e-06,2.348674e-05,5.112856e-01,-9.127747e-06,2.634057e-05,1.356319e-05,3.500000e-05,-1.889371e-04,-6.881639e-06,-6.881639e-07,1.356319e-05,-6.881639e-07,-9.762496e-06,2.523750e-05,3.500000e-05,-1.610553e-07,-4.148976e-07
9.757500e-11,3.410751e-01,-1.776354e-04,1.345214e-05,6.949402e-01,-5.125649e-06,2.336373e-05,5.109389e-01,-9.137539e-06,2.636755e-05,1.345214e-05,3.500000e-05,-1.899828e-04,-7.084805e-06,-7.084805e-07,1.345214e-05,-7.084805e-07,-9.756271e-06,2.524373e-05,3.500000e-05,-1.553227e-07,-4.153427e-07
9.758750e-11,3.343112e-01,-1.785691e-04,1.333760e-05,6.947475e-01,-4.995431e-06,2.323876e-05,5.105920e-01,-9.133368e-06,2.639236e-05,1.333760e-05,3.500000e-05,-1.910068e-04,-7.269904e-06,-7.269904e-07,1.333760e-05,-7.269904e-07,-9.749787e-06,2.525021e-05,3.500000e-05,-1.513767e-07,-4.151531e-07
9.760000e-11,3.275132e-01,-1.794289e-04,1.321967e-05,6.945585e-01,-4.925085e-06,2.311207e-05,5.102456e-01,-9.115980e-06,2.641494e-05,1.321967e-05,3.500000e-05,-1.920100e-04,-7.437338e-06,-7.437338e-07,1.321967e-05,-7.437338e-07,-9.743159e-06,2.525684e-05,3.500000e-05,-1.492450e-07,-4.143627e-07
9.761250e-11,3.206840e-01,-1.802153e-04,1.309843e-05,6.943711e-01,-4.915378e-06,2.298389e-05,5.099000e-01,-9.086138e-06,2.643526e-05,1.309843e-05,3.500000e-05,-1.929960e-04,-7.587543e-06,-7.587543e-07,1.309843e-05,-7.587543e-07,-9.736506e-06,2.526349e-05,3.500000e-05,-1.489509e-07,-4.130063e-07
9.762500e-11,3.138262e-01,-1.809288e-04,1.297399e-05,6.941828e-01,-4.966929e-06,2.285445e-05,5.095558e-01,-9.044628e-06,2.645328e-05,1.297399e-05,3.500000e-05,-1.939623e-04,-7.720985e-06,-7.720985e-07,1.297399e-05,-7.720985e-07,-9.729942e-06,2.527006e-05,3.500000e-05,-1.505130e-07,-4.111194e-07
9.763750e-11,3.069428e-01,-1.815698e-04,1.284642e-05,6.939914e-01,-5.080216e-06,2.272395e-05,5.092134e-01,-8.992248e-06,2.646897e-05,1.284642e-05,3.500000e-05,-1.949146e-04,-7.838160e-06,-7.838160e-07,1.284642e-05,-7.838160e-07,-9.723586e-06,2.527641e-05,3.500000e-05,-1.539459e-07,-4.087385e-07
9.765000e-11,3.000363e-01,-1.821388e-04,1.271584e-05,6.937946e-01,-5.255569e-06,2.259265e-05,5.088731e-01,-8.929813e-06,2.648231e-05,1.271584e-05,3.500000e-05,-1.958479e-04,-7.939590e-06,-7.939590e-07,1.271584e-05,-7.939590e-07,-9.717551e-06,2.528245e-05,3.500000e-05,-1.592597e-07,-4.059006e-07
9.766250e-11,2.931096e-01,-1.826365e-04,1.258234e-05,6.935898e-01,-5.493177e-06,2.246075e-05,5.085354e-01,-8.858152e-06,2.649327e-05,1.258234e-05,3.500000e-05,-1.967671e-04,-8.025827e-06,-8.025827e-07,1.258234e-05,-8.025827e-07,-9.711954e-06,2.528805e-05,3.500000e-05,-1.664599e-07,-4.026433e-07
9.767500e-11,2.861653e-01,-1.830632e-04,1.244601e-05,6.933749e-01,-5.793092e-06,2.232847e-05,5.082006e-01,-8.778103e-06,2.650184e-05,1.244601e-05,3.500000e-05,-1.976720e-04,-8.097446e-06,-8.097446e-07,1.244601e-05,-8.097446e-07,-9.706907e-06,2.529309e-05,3.500000e-05,-1.755482e-07,-3.990047e-07
9.768750e-11,2.792062e-01,-1.834197e-04,1.230695e-05,6.931474e-01,-6.155230e-06,2.219600e-05,5.078689e-01,-8.690516e-06,2.650800e-05,1.230695e-05,3.500000e-05,-1.985621e-04,-8.155047e-06,-8.155047e-07,1.230695e-05,-8.155047e-07,-9.702523e-06,2.529748e-05,3.500000e-05,-1.865221e-07,-3.950235e-07
9.770000e-11,2.722348e-01,-1.837063e-04,1.216525e-05,6.929050e-01,-6.579374e-06,2.206354e-05,5.075407e-01,-8.596246e-06,2.651175e-05,1.216525e-05,3.500000e-05,-1.994389e-04,-8.199253e-06,-8.199253e-07,1.216525e-05,-8.199253e-07,-9.698913e-06,2.530109e-05,3.500000e-05,-1.993750e-07,-3.907384e-07
9.771250e-11,2.652539e-01,-1.839237e-04,1.202103e-05,6.926453e-01,-7.065173e-06,2.193131e-05,5.072161e-01,-8.496153e-06,2.651308e-05,1.202103e-05,3.500000e-05,-2.002996e-04,-8.230709e-06,-8.230709e-07,1.202103e-05,-8.230709e-07,-9.696184e-06,2.530382e-05,3.500000e-05,-2.140962e-07,-3.861888e-07
9.772500e-11,2.582660e-01,-1.840725e-04,1.187436e-05,6.923660e-01,-7.612153e-06,2.179948e-05,5.068955e-01,-8.391104e-06,2.651198e-05,1.187436e-05,3.500000e-05,-2.011499e-04,-8.250077e-06,-8.250077e-07,1.187436e-05,-8.250077e-07,-9.694445e-06,2.530556e-05,3.500000e-05,-2.306713e-07,-3.814138e-07
9.773750e-11,2.512737e-01,-1.841533e-04,1.172535e-05,6.920647e-01,-8.219715e-06,2.166823e-05,5.065789e-01,-8.281964e-06,2.650846e-05,1.172535e-05,3.500000e-05,-2.019845e-04,-8.258040e-06,-8.258040e-07,1.172535e-05,-8.258040e-07,-9.693799e-06,2.530620e-05,3.500000e-05,-2.490823e-07,-3.764529e-07
9.775000e-11,2.442796e-01,-1.841667e-04,1.157408e-05,6.917393e-01,-8.887145e-06,2.153774e-05,5.062665e-01,-8.169599e-06,2.650253e-05,1.157408e-05,3.500000e-05,-2.028075e-04,-8.255296e-06,-8.255296e-07,1.157408e-05,-8.255296e-07,-9.694348e-06,2.530565e-05,3.500000e-05,-2.693074e-07,-3.713454e-07
9.776250e-11,2.372863e-01,-1.841134e-04,1.142066e-05,6.913874e-01,-9.613607e-06,2.140817e-05,5.059584e-01,-8.054874e-06,2.649419e-05,1.142066e-05,3.500000e-05,-2.036147e-04,-8.242560e-06,-8.242560e-07,1.142066e-05,-8.242560e-07,-9.696192e-06,2.530381e-05,3.500000e-05,-2.913214e-07,-3.661306e-07
9.777500e-11,2.302963e-01,-1.839940e-04,1.126516e-05,6.910068e-01,-1.039816e-05,2.127968e-05,5.056547e-01,-7.938649e-06,2.648348e-05,1.126516e-05,3.500000e-05,-2.044107e-04,-8.220557e-06,-8.220557e-07,1.126516e-05,-8.220557e-07,-9.699428e-06,2.530057e-05,3.500000e-05,-3.150958e-07,-3.608477e-07
9.778750e-11,2.233120e-01,-1.838091e-04,1.110768e-05,6.905953e-01,-1.123976e-05,2.115243e-05,5.053554e-01,-7.821779e-06,2.647039e-05,1.110768e-05,3.500000e-05,-2.051910e-04,-8.190028e-06,-8.190028e-07,1.110768e-05,-8.190028e-07,-9.704149e-06,2.529585e-05,3.500000e-05,-3.405988e-07,-3.555354e-07
9.780000e-11,2.163360e-01,-1.835596e-04,1.094831e-05,6.901508e-01,-1.213725e-05,2.102655e-05,5.050605e-01,-7.705110e-06,2.645496e-05,1.094831e-05,3.500000e-05,-2.059570e-04,-8.151720e-06,-8.151720e-07,1.094831e-05,-8.151720e-07,-9.710445e-06,2.528955e-05,3.500000e-05,-3.677956e-07,-3.502323e-07
9.781250e-11,2.093707e-01,-1.832460e-04,1.078713e-05,6.896712e-01,-1.308939e-05,2.090218e-05,5.047701e-01,-7.589482e-06,2.643721e-05,1.078713e-05,3.500000e-05,-2.067089e-04,-8.106392e-06,-8.106392e-07,1.078713e-05,-8.106392e-07,-9.718405e-06,2.528159e-05,3.500000e-05,-3.966483e-07,-3.449764e-07
9.782500e-11,2.024184e-01,-1.828692e-04,1.062422e-05,6.891545e-01,-1.409484e-05,2.077945e-05,5.044840e-01,-7.475720e-06,2.641717e-05,1.062422e-05,3.500000e-05,-2.074456e-04,-8.054807e-06,-8.054807e-07,1.062422e-05,-8.054807e-07,-9.728112e-06,2.527189e-05,3.500000e-05,-4.271163e-07,-3.398054e-07
9.783750e-11,1.954817e-01,-1.824298e-04,1.045966e-05,6.885985e-01,-1.515216e-05,2.065846e-05,5.042021e-01,-7.364640e-06,2.639488e-05,1.045966e-05,3.500000e-05,-2.081666e-04,-7.997734e-06,-7.997734e-07,1.045966e-05,-7.997734e-07,-9.739646e-06,2.526035e-05,3.500000e-05,-4.591565e-07,-3.347564e-07
9.785000e-11,1.885628e-01,-1.819286e-04,1.029353e-05,6.880015e-01,-1.625986e-05,2.053934e-05,5.039244e-01,-7.257042e-06,2.637038e-05,1.029353e-05,3.500000e-05,-2.088711e-04,-7.935947e-06,-7.935947e-07,1.029353e-05,-7.935947e-07,-9.753085e-06,2.524691e-05,3.500000e-05,-4.927231e-07,-3.298655e-07
9.786250e-11,1.816641e-01,-1.813665e-04,1.012591e-05,6.873615e-01,-1.741635e-05,2.042218e-05,5.036507e-01,-7.153711e-06,2.634369e-05,1.012591e-05,3.500000e-05,-2.095582e-04,-7.870220e-06,-7.870220e-07,1.012591e-05,-7.870220e-07,-9.768501e-06,2.523150e-05,3.500000e-05,-5.277682e-07,-3.251687e-07
9.787500e-11,1.747879e-01,-1.807442e-04,9.956874e-06,6.866767e-01,-1.861996e-05,2.030708e-05,5.033808e-01,-7.055415e-06,2.631487e-05,9.956874e-06,3.500000e-05,-2.102277e-04,-7.801327e-06,-7.801327e-07,9.956874e-06,-7.801327e-07,-9.785963e-06,2.521404e-05,3.500000e-05,-5.642412e-07,-3.207007e-07
9.788750e-11,1.679364e-01,-1.800625e-04,9.786493e-06,6.859453e-01,-1.986897e-05,2.019412e-05,5.031145e-01,-6.962904e-06,2.628396e-05,9.786493e-06,3.500000e-05,-2.108789e-04,-7.730042e-06,-7.730042e-07,9.786493e-06,-7.730042e-07,-9.805537e-06,2.519446e-05,3.500000e-05,-6.020900e-07,-3.164956e-07
9.790000e-11,1.611120e-01,-1.793223e-04,9.614837e-06,6.851657e-01,-2.116158e-05,2.008338e-05,5.028516e-01,-6.876906e-06,2.625102e-05,9.614837e-06,3.500000e-05,-2.115107e-04,-7.657135e-06,-7.657135e-07,9.614837e-06,-7.657135e-07,-9.827284e-06,2.517272e-05,3.500000e-05,-6.412601e-07,-3.125866e-07
9.791250e-11,1.543167e-01,-1.785244e-04,9.441975e-06,6.843362e-01,-2.249596e-05,1.997493e-05,5.025919e-01,-6.798129e-06,2.621608e-05,9.441975e-06,3.500000e-05,-2.121222e-04,-7.583372e-06,-7.583372e-07,9.441975e-06,-7.583372e-07,-9.851262e-06,2.514874e-05,3.500000e-05,-6.816956e-07,-3.090059e-07
9.792500e-11,1.475528e-01,-1.776698e-04,9.267973e-06,6.834553e-01,-2.387018e-05,1.986883e-05,5.023349e-01,-6.727260e-06,2.617921e-05,9.267973e-06,3.500000e-05,-2.127126e-04,-7.509512e-06,-7.509512e-07,9.267973e-06,-7.509512e-07,-9.877522e-06,2.512248e-05,3.500000e-05,-7.233388e-07,-3.057845e-07
9.793750e-11,1.408225e-01,-1.767594e-04,9.092897e-06,6.825214e-01,-2.528230e-05,1.976514e-05,5.020805e-01,-6.664960e-06,2.614047e-05,9.092897e-06,3.500000e-05,-2.132809e-04,-7.436306e-06,-7.436306e-07,9.092897e-06,-7.436306e-07,-9.906115e-06,2.509388e-05,3.500000e-05,-7.661304e-07,-3.029527e-07
9.795000e-11,1.341277e-01,-1.757940e-04,8.916810e-06,6.815333e-01,-2.673033e-05,1.966391e-05,5.018283e-01,-6.611867e-06,2.609990e-05,8.916810e-06,3.500000e-05,-2.138263e-04,-7.364497e-06,-7.364497e-07,8.916810e-06,-7.364497e-07,-9.937085e-06,2.506291e-05,3.500000e-05,-8.100099e-07,-3.005394e-07
9.796250e-11,1.274706e-01,-1.747747e-04,8.739773e-06,6.804896e-01,-2.821222e-05,1.956516e-05,5.015779e-01,-6.568591e-06,2.605758e-05,8.739773e-06,3.500000e-05,-2.143477e-04,-7.294817e-06,-7.294817e-07,8.739773e-06,-7.294817e-07,-9.970473e-06,2.502953e-05,3.500000e-05,-8.549157e-07,-2.985723e-07
9.797500e-11,1.208533e-01,-1.737024e-04,8.561847e-06,6.793890e-01,-2.972590e-05,1.946895e-05,5.013290e-01,-6.535719e-06,2.601356e-05,8.561847e-06,3.500000e-05,-2.148440e-04,-7.227986e-06,-7.227986e-07,8.561847e-06,-7.227986e-07,-1.000631e-05,2.499369e-05,3.500000e-05,-9.007847e-07,-2.970781e-07
9.798750e-11,1.142776e-01,-1.725780e-04,8.383090e-06,6.782303e-01,-3.126926e-05,1.937529e-05,5.010810e-01,-6.513806e-06,2.596791e-05,8.383090e-06,3.500000e-05,-2.153143e-04,-7.164710e-06,-7.164710e-07,8.383090e-06,-7.164710e-07,-1.004464e-05,2.495536e-05,3.500000e-05,-9.475533e-07,-2.960821e-07
9.800000e-11,1.077456e-01,-1.714027e-04,8.203561e-06,6.770126e-01,-3.284018e-05,1.928420e-05,5.008337e-01,-6.503381e-06,2.592069e-05,8.203561e-06,3.500000e-05,-2.157574e-04,-7.105680e-06,-7.105680e-07,8.203561e-06,-7.105680e-07,-1.008548e-05,2.491452e-05,3.500000e-05,-9.951569e-07,-2.956082e-07
9.801250e-11,1.012592e-01,-1.701774e-04,8.023315e-06,6.757347e-01,-3.443649e-05,1.919571e-05,5.005866e-01,-6.504944e-06,2.587197e-05,8.023315e-06,3.500000e-05,-2.161725e-04,-7.051572e-06,-7.051572e-07,8.023315e-06,-7.051572e-07,-1.012886e-05,2.487114e-05,3.500000e-05,-1.043530e-06,-2.956793e-07
9.802500e-11,9.482023e-02,-1.689031e-04,7.842410e-06,6.743957e-01,-3.605602e-05,1.910982e-05,5.003391e-01,-6.518964e-06,2.582182e-05,7.842410e-06,3.500000e-05,-2.165582e-04,-7.003045e-06,-7.003045e-07,7.842410e-06,-7.003045e-07,-1.017480e-05,2.482520e-05,3.500000e-05,-1.092607e-06,-2.963165e-07
9.803750e-11,8.843057e-02,-1.675810e-04,7.660899e-06,6.729949e-01,-3.769658e-05,1.902653e-05,5.000909e-01,-6.545880e-06,2.577031e-05,7.660899e-06,3.500000e-05,-2.169137e-04,-6.960738e-06,-6.960738e-07,7.660899e-06,-6.960738e-07,-1.022331e-05,2.477669e-05,3.500000e-05,-1.142321e-06,-2.975400e-07
9.805000e-11,8.209201e-02,-1.662122e-04,7.478838e-06,6.715314e-01,-3.935597e-05,1.894584e-05,4.998414e-01,-6.586101e-06,2.571750e-05,7.478838e-06,3.500000e-05,-2.172377e-04,-6.925272e-06,-6.925272e-07,7.478838e-06,-6.925272e-07,-1.027440e-05,2.472560e-05,3.500000e-05,-1.192605e-06,-2.993682e-07
9.806250e-11,7.580629e-02,-1.647977e-04,7.296281e-06,6.700046e-01,-4.103197e-05,1.886775e-05,4.995901e-01,-6.640002e-06,2.566347e-05,7.296281e-06,3.500000e-05,-2.175291e-04,-6.897247e-06,-6.897247e-07,7.296281e-06,-6.897247e-07,-1.032808e-05,2.467192e-05,3.500000e-05,-1.243393e-06,-3.018183e-07
9.807500e-11,6.957514e-02,-1.633386e-04,7.113281e-06,6.684139e-01,-4.272236e-05,1.879225e-05,4.993365e-01,-6.707928e-06,2.560828e-05,7.113281e-06,3.500000e-05,-2.177871e-04,-6.877240e-06,-6.877240e-07,7.113281e-06,-6.877240e-07,-1.038435e-05,2.461565e-05,3.500000e-05,-1.294617e-06,-3.049058e-07
9.808750e-11,6.340021e-02,-1.618361e-04,6.929892e-06,6.667588e-01,-4.442493e-05,1.871931e-05,4.990800e-01,-6.790192e-06,2.555202e-05,6.929892e-06,3.500000e-05,-2.180104e-04,-6.865808e-06,-6.865808e-07,6.929892e-06,-6.865808e-07,-1.044321e-05,2.455679e-05,3.500000e-05,-1.346210e-06,-3.086451e-07
9.810000e-11,5.728315e-02,-1.602913e-04,6.746169e-06,6.650388e-01,-4.613746e-05,1.864893e-05,4.988201e-01,-6.887074e-06,2.549474e-05,6.746169e-06,3.500000e-05,-2.181977e-04,-6.863484e-06,-6.863484e-07,6.746169e-06,-6.863484e-07,-1.050466e-05,2.449534e-05,3.500000e-05,-1.398105e-06,-3.130488e-07
9.811250e-11,5.122553e-02,-1.587054e-04,6.562164e-06,6.632537e-01,-4.785773e-05,1.858108e-05,4.985563e-01,-6.998821e-06,2.543652e-05,6.562164e-06,3.500000e-05,-2.183485e-04,-6.870774e-06,-6.870774e-07,6.562164e-06,-6.870774e-07,-1.056868e-05,2.443132e-05,3.500000e-05,-1.450234e-06,-3.181282e-07
9.812500e-11,4.522889e-02,-1.570796e-04,6.377933e-06,6.614031e-01,-4.958353e-05,1.851573e-05,4.982879e-01,-7.125647e-06,2.537744e-05,6.377933e-06,3.500000e-05,-2.184612e-04,-6.888163e-06,-6.888163e-07,6.377933e-06,-6.888163e-07,-1.063527e-05,2.436473e-05,3.500000e-05,-1.502531e-06,-3.238930e-07
9.813750e-11,3.929472e-02,-1.554151e-04,6.193531e-06,6.594870e-01,-5.131267e-05,1.845286e-05,4.980144e-01,-7.267735e-06,2.531756e-05,6.193531e-06,3.500000e-05,-2.185350e-04,-6.916108e-06,-6.916108e-07,6.193531e-06,-6.916108e-07,-1.070440e-05,2.429560e-05,3.500000e-05,-1.554929e-06,-3.303516e-07
9.815000e-11,3.342448e-02,-1.537130e-04,6.009013e-06,6.575052e-01,-5.304295e-05,1.839243e-05,4.977352e-01,-7.425233e-06,2.525696e-05,6.009013e-06,3.500000e-05,-2.185688e-04,-6.955039e-06,-6.955039e-07,6.009013e-06,-6.955039e-07,-1.077606e-05,2.422394e-05,3.500000e-05,-1.607362e-06,-3.375106e-07
9.816250e-11,2.761957e-02,-1.519745e-04,5.824435e-06,6.554577e-01,-5.477221e-05,1.833441e-05,4.974498e-01,-7.598258e-06,2.519570e-05,5.824435e-06,3.500000e-05,-2.185616e-04,-7.005362e-06,-7.005362e-07,5.824435e-06,-7.005362e-07,-1.085021e-05,2.414979e-05,3.500000e-05,-1.659764e-06,-3.453754e-07
9.817500e-11,2.188134e-02,-1.502009e-04,5.639855e-06,6.533446e-01,-5.649828e-05,1.827876e-05,4.971574e-01,-7.786894e-06,2.513386e-05,5.639855e-06,3.500000e-05,-2.185124e-04,-7.067452e-06,-7.067452e-07,5.639855e-06,-7.067452e-07,-1.092684e-05,2.407316e-05,3.500000e-05,-1.712069e-06,-3.539497e-07
9.818750e-11,1.621111e-02,-1.483934e-04,5.455330e-06,6.511660e-01,-5.821903e-05,1.822545e-05,4.968576e-01,-7.991193e-06,2.507150e-05,5.455330e-06,3.500000e-05,-2.184203e-04,-7.141660e-06,-7.141660e-07,5.455330e-06,-7.141660e-07,-1.100591e-05,2.399409e-05,3.500000e-05,-1.764213e-06,-3.632360e-07
9.820000e-11,1.061014e-02,-1.465532e-04,5.270921e-06,6.489223e-01,-5.993234e-05,1.817443e-05,4.965498e-01,-8.211174e-06,2.500869e-05,5.270921e-06,3.500000e-05,-2.182840e-04,-7.228305e-06,-7.228305e-07,5.270921e-06,-7.228305e-07,-1.108738e-05,2.391262e-05,3.500000e-05,-1.816132e-06,-3.732352e-07
9.821250e-11,5.079657e-03,-1.446815e-04,5.086687e-06,6.466137e-01,-6.163611e-05,1.812566e-05,4.962333e-01,-8.446824e-06,2.494550e-05,5.086687e-06,3.500000e-05,-2.181030e-04,-7.327679e-06,-7.327679e-07,5.086687e-06,-7.327679e-07,-1.117122e-05,2.382878e-05,3.500000e-05,-1.867761e-06,-3.839465e-07
9.822500e-11,-3.791762e-04,-1.427795e-04,4.902691e-06,6.442406e-01,-6.332827e-05,1.807911e-05,4.959076e-01,-8.698099e-06,2.488199e-05,4.902691e-06,3.500000e-05,-2.178759e-04,-7.440046e-06,-7.440046e-07,4.902691e-06,-7.440046e-07,-1.125738e-05,2.374262e-05,3.500000e-05,-1.919038e-06,-3.953681e-07
9.823750e-11,-5.765230e-03,-1.408485e-04,4.718996e-06,6.418035e-01,-6.500677e-05,1.803472e-05,4.955720e-01,-8.964926e-06,2.481824e-05,4.718996e-06,3.500000e-05,-2.176021e-04,-7.565641e-06,-7.565641e-07,4.718996e-06,-7.565641e-07,-1.134582e-05,2.365418e-05,3.500000e-05,-1.969902e-06,-4.074966e-07
9.825000e-11,-1.107742e-02,-1.388897e-04,4.535668e-06,6.393030e-01,-6.666959e-05,1.799245e-05,4.952260e-01,-9.247198e-06,2.475430e-05,4.535668e-06,3.500000e-05,-2.172805e-04,-7.704666e-06,-7.704666e-07,4.535668e-06,-7.704666e-07,-1.143649e-05,2.356351e-05,3.500000e-05,-2.020291e-06,-4.203272e-07
9.826250e-11,-1.631473e-02,-1.369043e-04,4.352771e-06,6.367397e-01,-6.831474e-05,1.795226e-05,4.948689e-01,-9.544780e-06,2.469024e-05,4.352771e-06,3.500000e-05,-2.169107e-04,-7.857300e-06,-7.857300e-07,4.352771e-06,-7.857300e-07,-1.152934e-05,2.347066e-05,3.500000e-05,-2.070144e-06,-4.338537e-07
9.827500e-11,-2.147615e-02,-1.348936e-04,4.170375e-06,6.341143e-01,-6.994025e-05,1.791410e-05,4.945003e-01,-9.857508e-06,2.462611e-05,4.170375e-06,3.500000e-05,-2.164911e-04,-8.023687e-06,-8.023687e-07,4.170375e-06,-8.023687e-07,-1.162432e-05,2.337568e-05,3.500000e-05,-2.119402e-06,-4.480685e-07
9.828750e-11,-2.656076e-02,-1.328586e-04,3.988548e-06,6.314276e-01,-7.154420e-05,1.787792e-05,4.941196e-01,-1.018519e-05,2.456199e-05,3.988548e-06,3.500000e-05,-2.160215e-04,-8.203944e-06,-8.203944e-07,3.988548e-06,-8.203944e-07,-1.172137e-05,2.327863e-05,3.500000e-05,-2.168006e-06,-4.629630e-07
9.830000e-11,-3.156765e-02,-1.308007e-04,3.807363e-06,6.286804e-01,-7.312467e-05,1.784369e-05,4.937261e-01,-1.052759e-05,2.449792e-05,3.807363e-06,3.500000e-05,-2.155007e-04,-8.398159e-06,-8.398159e-07,3.807363e-06,-8.398159e-07,-1.182042e-05,2.317958e-05,3.500000e-05,-2.215899e-06,-4.785270e-07
9.831250e-11,-3.649597e-02,-1.287211e-04,3.626891e-06,6.258737e-01,-7.467981e-05,1.781134e-05,4.933193e-01,-1.088448e-05,2.443396e-05,3.626891e-06,3.500000e-05,-2.149283e-04,-8.606390e-06,-8.606390e-07,3.626891e-06,-8.606390e-07,-1.192142e-05,2.307858e-05,3.500000e-05,-2.263025e-06,-4.947492e-07
9.832500e-11,-4.134493e-02,-1.266208e-04,3.447209e-06,6.230085e-01,-7.620778e-05,1.778084e-05,4.928987e-01,-1.125557e-05,2.437018e-05,3.447209e-06,3.500000e-05,-2.143030e-04,-8.828666e-06,-8.828666e-07,3.447209e-06,-8.828666e-07,-1.202431e-05,2.297569e-05,3.500000e-05,-2.309327e-06,-5.116168e-07
9.833750e-11,-4.611375e-02,-1.245011e-04,3.268392e-06,6.200858e-01,-7.770678e-05,1.775215e-05,4.924637e-01,-1.164056e-05,2.430661e-05,3.268392e-06,3.500000e-05,-2.136245e-04,-9.064989e-06,-9.064989e-07,3.268392e-06,-9.064989e-07,-1.212900e-05,2.287100e-05,3.500000e-05,-2.354751e-06,-5.291163e-07
9.835000e-11,-5.080174e-02,-1.223631e-04,3.090518e-06,6.171068e-01,-7.917505e-05,1.772521e-05,4.920139e-01,-1.203912e-05,2.424332e-05,3.090518e-06,3.500000e-05,-2.128919e-04,-9.315330e-06,-9.315330e-07,3.090518e-06,-9.315330e-07,-1.223545e-05,2.276455e-05,3.500000e-05,-2.399244e-06,-5.472326e-07
9.836250e-11,-5.540820e-02,-1.202080e-04,2.913667e-06,6.140726e-01,-8.061085e-05,1.769998e-05,4.915487e-01,-1.245089e-05,2.418035e-05,2.913667e-06,3.500000e-05,-2.121046e-04,-9.579632e-06,-9.579632e-07,2.913667e-06,-9.579632e-07,-1.234356e-05,2.265644e-05,3.500000e-05,-2.442753e-06,-5.659497e-07
9.837500e-11,-5.993251e-02,-1.180369e-04,2.737921e-06,6.109846e-01,-8.201250e-05,1.767642e-05,4.910676e-01,-1.287551e-05,2.411776e-05,2.737921e-06,3.500000e-05,-2.112618e-04,-9.857812e-06,-9.857812e-07,2.737921e-06,-9.857812e-07,-1.245328e-05,2.254672e-05,3.500000e-05,-2.485227e-06,-5.852503e-07
9.838750e-11,-6.437409e-02,-1.158508e-04,2.563362e-06,6.078440e-01,-8.337835e-05,1.765449e-05,4.905702e-01,-1.331256e-05,2.405558e-05,2.563362e-06,3.500000e-05,-2.103630e-04,-1.014976e-05,-1.014976e-06,2.563362e-06,-1.014976e-06,-1.256451e-05,2.243549e-05,3.500000e-05,-2.526617e-06,-6.051164e-07
9.840000e-11,-6.873239e-02,-1.136509e-04,2.390075e-06,6.046523e-01,-8.470678e-05,1.763414e-05,4.900559e-01,-1.376163e-05,2.399387e-05,2.390075e-06,3.500000e-05,-2.094073e-04,-1.045533e-05,-1.045533e-06,2.390075e-06,-1.045533e-06,-1.267719e-05,2.232281e-05,3.500000e-05,-2.566872e-06,-6.255286e-07
9.841250e-11,-7.300689e-02,-1.114382e-04,2.218146e-06,6.014108e-01,-8.599621e-05,1.761533e-05,4.895243e-01,-1.422227e-05,2.393266e-05,2.218146e-06,3.500000e-05,-2.083944e-04,-1.077437e-05,-1.077437e-06,2.218146e-06,-1.077437e-06,-1.279124e-05,2.220876e-05,3.500000e-05,-2.605946e-06,-6.464668e-07
9.842500e-11,-7.719714e-02,-1.092137e-04,2.047662e-06,5.981212e-01,-8.724511e-05,1.759802e-05,4.889751e-01,-1.469402e-05,2.387201e-05,2.047662e-06,3.500000e-05,-2.073236e-04,-1.110667e-05,-1.110667e-06,2.047662e-06,-1.110667e-06,-1.290657e-05,2.209343e-05,3.500000e-05,-2.643791e-06,-6.679099e-07
9.843750e-11,-8.130271e-02,-1.069785e-04,1.878713e-06,5.947850e-01,-8.845199e-05,1.758217e-05,4.884077e-01,-1.517639e-05,2.381194e-05,1.878713e-06,3.500000e-05,-2.061941e-04,-1.145203e-05,-1.145203e-06,1.878713e-06,-1.145203e-06,-1.302310e-05,2.197690e-05,3.500000e-05,-2.680363e-06,-6.898358e-07
9.845000e-11,-8.532320e-02,-1.047335e-04,1.711388e-06,5.914037e-01,-8.961538e-05,1.756775e-05,4.878218e-01,-1.566887e-05,2.375250e-05,1.711388e-06,3.500000e-05,-2.050057e-04,-1.181020e-05,-1.181020e-06,1.711388e-06,-1.181020e-06,-1.314074e-05,2.185926e-05,3.500000e-05,-2.715618e-06,-7.122215e-07
