time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(I_IN)","I(I_IBIAS)","V(IN)","V(OUT)","I(R_LOAD)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)"
1.786000e-10,3.863557e+02,8.436313e-05,0.000000e+00,2.556623e+01,6.670076e-10,1.512192e-05,2.550973e+01,-3.086711e-09,1.987849e-05,0.000000e+00,3.500000e-05,8.436379e-05,-2.846438e-09,-2.846438e-10,0.000000e+00,-2.846438e-10,-1.512194e-05,1.987806e-05,3.500000e-05,2.021235e-11,-1.403050e-10
1.787000e-10,3.863805e+02,7.663284e-05,0.000000e+00,2.556623e+01,2.131318e-09,1.512182e-05,2.550973e+01,-2.732116e-09,1.987853e-05,0.000000e+00,3.500000e-05,7.663497e-05,-2.886751e-09,-2.886751e-10,0.000000e+00,-2.886751e-10,-1.512188e-05,1.987812e-05,3.500000e-05,6.458538e-11,-1.241871e-10
1.788000e-10,3.864034e+02,7.240820e-05,0.000000e+00,2.556623e+01,3.142292e-09,1.512172e-05,2.550972e+01,-2.202113e-09,1.987855e-05,0.000000e+00,3.500000e-05,7.241135e-05,-2.666288e-09,-2.666288e-10,0.000000e+00,-2.666288e-10,-1.512182e-05,1.987818e-05,3.500000e-05,9.522097e-11,-1.000960e-10
1.789000e-10,3.864256e+02,7.146492e-05,0.000000e+00,2.556623e+01,3.693584e-09,1.512164e-05,2.550972e+01,-1.575124e-09,1.987854e-05,0.000000e+00,3.500000e-05,7.146861e-05,-2.251813e-09,-2.251813e-10,0.000000e+00,-2.251813e-10,-1.512175e-05,1.987825e-05,3.500000e-05,1.119268e-10,-7.159654e-11
1.790000e-10,3.864479e+02,7.372533e-05,0.000000e+00,2.556624e+01,3.820360e-09,1.512158e-05,2.550972e+01,-9.238285e-10,1.987852e-05,0.000000e+00,3.500000e-05,7.372915e-05,-1.714986e-09,-1.714986e-10,0.000000e+00,-1.714986e-10,-1.512169e-05,1.987831e-05,3.500000e-05,1.157685e-10,-4.199221e-11
1.791000e-10,3.864714e+02,7.925375e-05,0.000000e+00,2.556624e+01,3.588665e-09,1.512153e-05,2.550972e+01,-3.098278e-10,1.987849e-05,0.000000e+00,3.500000e-05,7.925734e-05,-1.125182e-09,-1.125182e-10,0.000000e+00,-1.125182e-10,-1.512164e-05,1.987836e-05,3.500000e-05,1.087474e-10,-1.408308e-11
1.792000e-10,3.864971e+02,8.825723e-05,0.000000e+00,2.556624e+01,3.084010e-09,1.512150e-05,2.550972e+01,2.197502e-10,1.987845e-05,0.000000e+00,3.500000e-05,8.826032e-05,-5.438161e-10,-5.438161e-11,0.000000e+00,-5.438161e-11,-1.512160e-05,1.987840e-05,3.500000e-05,9.345486e-11,9.988644e-12
1.793000e-10,3.865261e+02,1.010916e-04,0.000000e+00,2.556624e+01,2.400327e-09,1.512149e-05,2.550972e+01,6.337574e-10,1.987841e-05,0.000000e+00,3.500000e-05,1.010940e-04,-2.039601e-11,-2.039601e-12,0.000000e+00,-2.039601e-12,-1.512157e-05,1.987843e-05,3.500000e-05,7.273719e-11,2.880716e-11
1.794000e-10,3.865597e+02,1.182723e-04,0.000000e+00,2.556624e+01,1.630189e-09,1.512150e-05,2.550972e+01,9.168552e-10,1.987837e-05,0.000000e+00,3.500000e-05,1.182740e-04,4.096572e-10,4.096572e-11,0.000000e+00,4.096572e-11,-1.512155e-05,1.987845e-05,3.500000e-05,4.939967e-11,4.167524e-11
1.795000e-10,3.865994e+02,1.404893e-04,0.000000e+00,2.556624e+01,8.569302e-10,1.512152e-05,2.550972e+01,1.067987e-09,1.987833e-05,0.000000e+00,3.500000e-05,1.404901e-04,7.255594e-10,7.255594e-11,0.000000e+00,7.255594e-11,-1.512155e-05,1.987845e-05,3.500000e-05,2.596758e-11,4.854487e-11
1.796000e-10,3.866468e+02,1.686235e-04,0.000000e+00,2.556624e+01,1.490092e-10,1.512155e-05,2.550972e+01,1.097875e-09,1.987830e-05,0.000000e+00,3.500000e-05,1.686237e-04,9.203273e-10,9.203273e-11,0.000000e+00,9.203273e-11,-1.512155e-05,1.987845e-05,3.500000e-05,4.515432e-12,4.990341e-11
1.797000e-10,3.867039e+02,2.037627e-04,0.000000e+00,2.556624e+01,-4.432974e-10,1.512158e-05,2.550972e+01,1.025937e-09,1.987828e-05,0.000000e+00,3.500000e-05,2.037623e-04,9.988827e-10,9.988827e-11,0.000000e+00,9.988827e-11,-1.512157e-05,1.987843e-05,3.500000e-05,-1.343326e-11,4.663349e-11
1.798000e-10,3.867730e+02,2.472067e-04,0.000000e+00,2.556624e+01,-8.890043e-10,1.512162e-05,2.550972e+01,8.770001e-10,1.987827e-05,0.000000e+00,3.500000e-05,2.472058e-04,9.754555e-10,9.754555e-11,0.000000e+00,9.754555e-11,-1.512159e-05,1.987841e-05,3.500000e-05,-2.693953e-11,3.986364e-11
1.799000e-10,3.868569e+02,3.004505e-04,0.000000e+00,2.556624e+01,-1.175630e-09,1.512165e-05,2.550972e+01,6.781396e-10,1.987827e-05,0.000000e+00,3.500000e-05,3.004493e-04,8.706430e-10,8.706430e-11,0.000000e+00,8.706430e-11,-1.512161e-05,1.987839e-05,3.500000e-05,-3.562516e-11,3.082453e-11
1.800000e-10,3.869588e+02,3.651191e-04,0.000000e+00,2.556624e+01,-1.306930e-09,1.512167e-05,2.550973e+01,4.558911e-10,1.987827e-05,0.000000e+00,3.500000e-05,3.651178e-04,7.084432e-10,7.084432e-11,0.000000e+00,7.084432e-11,-1.512163e-05,1.987837e-05,3.500000e-05,-3.960394e-11,2.072232e-11
1.801000e-10,3.870825e+02,4.428140e-04,0.000000e+00,2.556624e+01,-1.299614e-09,1.512169e-05,2.550973e+01,2.340197e-10,1.987828e-05,0.000000e+00,3.500000e-05,4.428127e-04,5.135299e-10,5.135299e-11,0.000000e+00,5.135299e-11,-1.512165e-05,1.987835e-05,3.500000e-05,-3.938223e-11,1.063726e-11
1.802000e-10,3.872320e+02,5.348073e-04,0.000000e+00,2.556624e+01,-1.179523e-09,1.512171e-05,2.550973e+01,3.193672e-11,1.987830e-05,0.000000e+00,3.500000e-05,5.348061e-04,3.089635e-10,3.089635e-11,0.000000e+00,3.089635e-11,-1.512167e-05,1.987833e-05,3.500000e-05,-3.574313e-11,1.451669e-12
1.803000e-10,3.874118e+02,6.415043e-04,0.000000e+00,2.556624e+01,-9.777043e-10,1.512171e-05,2.550973e+01,-1.362125e-10,1.987831e-05,0.000000e+00,3.500000e-05,6.415033e-04,1.144597e-10,1.144597e-11,0.000000e+00,1.144597e-11,-1.512168e-05,1.987832e-05,3.500000e-05,-2.962740e-11,-6.191478e-12
1.804000e-10,3.876260e+02,7.616066e-04,0.000000e+00,2.556624e+01,-7.267343e-10,1.512171e-05,2.550973e+01,-2.618338e-10,1.987832e-05,0.000000e+00,3.500000e-05,7.616059e-04,-5.473372e-11,-5.473373e-12,0.000000e+00,-5.473373e-12,-1.512169e-05,1.987831e-05,3.500000e-05,-2.202225e-11,-1.190153e-11
1.805000e-10,3.878779e+02,8.910071e-04,0.000000e+00,2.556624e+01,-4.575836e-10,1.512171e-05,2.550973e+01,-3.416290e-10,1.987834e-05,0.000000e+00,3.500000e-05,8.910067e-04,-1.883631e-10,-1.883631e-11,0.000000e+00,-1.883631e-11,-1.512170e-05,1.987830e-05,3.500000e-05,-1.386617e-11,-1.552859e-11
1.806000e-10,3.881689e+02,1.021709e-03,0.000000e+00,2.556624e+01,-1.971883e-10,1.512170e-05,2.550972e+01,-3.769234e-10,1.987835e-05,0.000000e+00,3.500000e-05,1.021709e-03,-2.811612e-10,-2.811612e-11,0.000000e+00,-2.811612e-11,-1.512170e-05,1.987830e-05,3.500000e-05,-5.975403e-12,-1.713288e-11
1.807000e-10,3.884971e+02,1.141473e-03,0.000000e+00,2.556624e+01,3.318092e-11,1.512169e-05,2.550972e+01,-3.727081e-10,1.987836e-05,0.000000e+00,3.500000e-05,1.141474e-03,-3.324036e-10,-3.324036e-11,0.000000e+00,-3.324036e-11,-1.512169e-05,1.987831e-05,3.500000e-05,1.005482e-12,-1.694128e-11
1.808000e-10,3.888567e+02,1.235151e-03,0.000000e+00,2.556624e+01,2.187566e-10,1.512168e-05,2.550972e+01,-3.365359e-10,1.987836e-05,0.000000e+00,3.500000e-05,1.235151e-03,-3.451458e-10,-3.451458e-11,0.000000e+00,-3.451458e-11,-1.512169e-05,1.987831e-05,3.500000e-05,6.628987e-12,-1.529709e-11
1.809000e-10,3.892375e+02,1.288162e-03,0.000000e+00,2.556624e+01,3.513887e-10,1.512167e-05,2.550972e+01,-2.773924e-10,1.987837e-05,0.000000e+00,3.500000e-05,1.288162e-03,-3.252683e-10,-3.252683e-11,0.000000e+00,-3.252683e-11,-1.512168e-05,1.987832e-05,3.500000e-05,1.064814e-11,-1.260875e-11
1.810000e-10,3.896260e+02,1.291058e-03,0.000000e+00,2.556624e+01,4.290573e-10,1.512166e-05,2.550972e+01,-2.046464e-10,1.987837e-05,0.000000e+00,3.500000e-05,1.291059e-03,-2.804465e-10,-2.804464e-11,0.000000e+00,-2.804464e-11,-1.512167e-05,1.987833e-05,3.500000e-05,1.300174e-11,-9.302108e-12
1.811000e-10,3.900072e+02,1.242773e-03,0.000000e+00,2.556624e+01,4.549354e-10,1.512165e-05,2.550972e+01,-1.271577e-10,1.987836e-05,0.000000e+00,3.500000e-05,1.242774e-03,-2.191503e-10,-2.191503e-11,0.000000e+00,-2.191503e-11,-1.512166e-05,1.987834e-05,3.500000e-05,1.378592e-11,-5.779894e-12
1.812000e-10,3.903673e+02,1.150616e-03,0.000000e+00,2.556624e+01,4.361662e-10,1.512164e-05,2.550972e+01,-5.259189e-11,1.987836e-05,0.000000e+00,3.500000e-05,1.150617e-03,-1.497565e-10,-1.497565e-11,0.000000e+00,-1.497565e-11,-1.512166e-05,1.987834e-05,3.500000e-05,1.321716e-11,-2.390541e-12
1.813000e-10,3.906955e+02,1.027251e-03,0.000000e+00,2.556624e+01,3.825144e-10,1.512164e-05,2.550972e+01,1.303558e-11,1.987836e-05,0.000000e+00,3.500000e-05,1.027251e-03,-7.982985e-11,-7.982984e-12,0.000000e+00,-7.982984e-12,-1.512165e-05,1.987835e-05,3.500000e-05,1.159134e-11,5.925263e-13
1.814000e-10,3.909845e+02,8.865921e-04,0.000000e+00,2.556624e+01,3.050320e-10,1.512164e-05,2.550972e+01,6.558770e-11,1.987835e-05,0.000000e+00,3.500000e-05,8.865924e-04,-1.560669e-11,-1.560669e-12,0.000000e+00,-1.560669e-12,-1.512165e-05,1.987835e-05,3.500000e-05,9.243393e-12,2.981259e-12
1.815000e-10,3.912308e+02,7.405533e-04,0.000000e+00,2.556624e+01,2.148542e-10,1.512164e-05,2.550972e+01,1.028275e-10,1.987835e-05,0.000000e+00,3.500000e-05,7.405535e-04,3.831115e-11,3.831115e-12,0.000000e+00,3.831115e-12,-1.512165e-05,1.987835e-05,3.500000e-05,6.510734e-12,4.673977e-12
1.816000e-10,3.914339e+02,5.974611e-04,0.000000e+00,2.556624e+01,1.222065e-10,1.512164e-05,2.550972e+01,1.242691e-10,1.987834e-05,0.000000e+00,3.500000e-05,5.974612e-04,7.906324e-11,7.906324e-12,0.000000e+00,7.906324e-12,-1.512164e-05,1.987836e-05,3.500000e-05,3.703228e-12,5.648596e-12
1.817000e-10,3.915952e+02,4.619188e-04,0.000000e+00,2.556624e+01,3.567229e-11,1.512164e-05,2.550972e+01,1.309020e-10,1.987834e-05,0.000000e+00,3.500000e-05,4.619189e-04,1.054651e-10,1.054651e-11,0.000000e+00,1.054651e-11,-1.512165e-05,1.987835e-05,3.500000e-05,1.080978e-12,5.950093e-12
1.818000e-10,3.917169e+02,3.354762e-04,0.000000e+00,2.556624e+01,-3.826234e-11,1.512165e-05,2.550972e+01,1.248361e-10,1.987834e-05,0.000000e+00,3.500000e-05,3.354762e-04,1.178075e-10,1.178075e-11,0.000000e+00,1.178075e-11,-1.512165e-05,1.987835e-05,3.500000e-05,-1.159465e-12,5.674368e-12
1.819000e-10,3.918016e+02,2.175323e-04,0.000000e+00,2.556624e+01,-9.539654e-11,1.512165e-05,2.550972e+01,1.089125e-10,1.987833e-05,0.000000e+00,3.500000e-05,2.175322e-04,1.175627e-10,1.175627e-11,0.000000e+00,1.175627e-11,-1.512165e-05,1.987835e-05,3.500000e-05,-2.890804e-12,4.950567e-12
1.820000e-10,3.918513e+02,1.061455e-04,0.000000e+00,2.556624e+01,-1.337683e-10,1.512166e-05,2.550972e+01,8.632134e-11,1.987833e-05,0.000000e+00,3.500000e-05,1.061454e-04,1.070406e-10,1.070406e-11,0.000000e+00,1.070406e-11,-1.512165e-05,1.987835e-05,3.500000e-05,-4.053584e-12,3.923697e-12
1.821000e-10,3.918676e+02,-1.357673e-06,0.000000e+00,2.556624e+01,-1.534195e-10,1.512166e-05,2.550972e+01,6.025830e-11,1.987833e-05,0.000000e+00,3.500000e-05,-1.357826e-06,8.903335e-11,8.903333e-12,0.000000e+00,8.903333e-12,-1.512165e-05,1.987835e-05,3.500000e-05,-4.649075e-12,2.739014e-12
1.822000e-10,3.918512e+02,-1.079559e-04,0.000000e+00,2.556624e+01,-1.560282e-10,1.512166e-05,2.550972e+01,3.364279e-11,1.987833e-05,0.000000e+00,3.500000e-05,-1.079561e-04,6.648269e-11,6.648270e-12,0.000000e+00,6.648270e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-4.728126e-12,1.529218e-12
1.823000e-10,3.918018e+02,-2.166103e-04,0.000000e+00,2.556624e+01,-1.444635e-10,1.512166e-05,2.550972e+01,8.912099e-12,1.987834e-05,0.000000e+00,3.500000e-05,-2.166104e-04,4.219458e-11,4.219458e-12,0.000000e+00,4.219458e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-4.377684e-12,4.050954e-13
1.824000e-10,3.917185e+02,-3.299502e-04,0.000000e+00,2.556624e+01,-1.223176e-10,1.512166e-05,2.550972e+01,-1.210512e-11,1.987834e-05,0.000000e+00,3.500000e-05,-3.299503e-04,1.861735e-11,1.861735e-12,0.000000e+00,1.861735e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-3.706595e-12,-5.502327e-13
1.825000e-10,3.915996e+02,-4.498689e-04,0.000000e+00,2.556624e+01,-9.345844e-11,1.512166e-05,2.550972e+01,-2.823866e-11,1.987834e-05,0.000000e+00,3.500000e-05,-4.498690e-04,-2.308232e-12,-2.308233e-13,0.000000e+00,-2.308233e-13,-1.512166e-05,1.987834e-05,3.500000e-05,-2.832074e-12,-1.283576e-12
1.826000e-10,3.914431e+02,-5.769414e-04,0.000000e+00,2.556624e+01,-6.164022e-11,1.512166e-05,2.550972e+01,-3.895985e-11,1.987834e-05,0.000000e+00,3.500000e-05,-5.769415e-04,-1.922695e-11,-1.922695e-12,0.000000e+00,-1.922695e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-1.867886e-12,-1.770902e-12
1.827000e-10,3.912472e+02,-7.096357e-04,0.000000e+00,2.556624e+01,-3.019452e-11,1.512166e-05,2.550972e+01,-4.431137e-11,1.987834e-05,0.000000e+00,3.500000e-05,-7.096357e-04,-3.138181e-11,-3.138180e-12,0.000000e+00,-3.138180e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-9.149853e-13,-2.014153e-12
1.828000e-10,3.910110e+02,-8.434272e-04,0.000000e+00,2.556624e+01,-1.814484e-12,1.512166e-05,2.550972e+01,-4.479953e-11,1.987834e-05,0.000000e+00,3.500000e-05,-8.434272e-04,-3.857166e-11,-3.857166e-12,0.000000e+00,-3.857166e-12,-1.512166e-05,1.987834e-05,3.500000e-05,-5.498413e-14,-2.036342e-12
1.829000e-10,3.907358e+02,-9.701895e-04,0.000000e+00,2.556624e+01,2.156547e-11,1.512166e-05,2.550972e+01,-4.126560e-11,1.987834e-05,0.000000e+00,3.500000e-05,-9.701894e-04,-4.106790e-11,-4.106790e-12,0.000000e+00,-4.106790e-12,-1.512166e-05,1.987834e-05,3.500000e-05,6.534990e-13,-1.875709e-12
1.830000e-10,3.904256e+02,-1.078513e-03,0.000000e+00,2.556624e+01,3.880162e-11,1.512166e-05,2.550972e+01,-3.475109e-11,1.987834e-05,0.000000e+00,3.500000e-05,-1.078513e-03,-3.950464e-11,-3.950464e-12,0.000000e+00,-3.950464e-12,-1.512166e-05,1.987834e-05,3.500000e-05,1.175807e-12,-1.579595e-12
