case,role,window,kind,signal,unit,n,min,max,median,mean,p2p,signed_integral,dynamic_integral,baseline_median
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,BJL2,A,2400,1.987834e-05,1.987834e-05,1.987834e-05,1.9878339999999995e-05,0.0,5.961017207499999e-16,-1.6493125000137762e-21,1.9878395e-05
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,L0,A,2400,-2.967113e-11,3.001457e-11,4.5176060000000003e-13,1.0182773403333333e-13,5.96857e-11,3.255016808500301e-24,4.6629946493084984e-21,-1.5538939999999998e-10
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,L1,A,2400,-1.51217e-05,-1.512161e-05,-1.512166e-05,-1.5121657904166667e-05,8.999999999951972e-11,-4.53460716125e-16,3.661625000007419e-21,-1.512178e-05
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,L2,A,2400,1.98783e-05,1.987839e-05,1.987834e-05,1.9878342095833335e-05,8.999999999951972e-11,5.961017838749999e-16,3.66162499998961e-21,1.987822e-05
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,RB,A,2400,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.0495624999999998e-15,0.0,3.5e-05
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,RJ1,A,2400,-2.312889e-11,2.53908e-11,3.465196e-13,3.810532043958333e-13,4.851969e-11,1.1520262044375005e-23,-1.3241709679556248e-21,4.45416e-11
E8.logical0_no_read_control,logical0_no_read_control,POST,branch_current,RJ2,A,2400,-1.367067e-11,1.417344e-11,1.8302309999999998e-13,1.0062006617749996e-13,2.784411e-11,3.1167859728251255e-24,1.619784743535325e-21,-5.3911395e-11
E8.logical0_no_read_control,logical0_no_read_control,POST,kcl_residual,input,A,2400,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,POST,kcl_residual,node2,A,2400,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,POST,kcl_residual,node3,A,2400,,,,,,,,
E8.logical0_no_read_control,logical0_no_read_control,POST,kcl_residual,node4,A,2400,,,,,,,,
